ZIP,state,name,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,fr1pct,fr2pct,fr3pct,fr4pct
37369,TN,Reliance,0,0,0,0,"1,014",111,9.1,42.95297824,42.95297824,42.95297824,42.95297824,4.236519973,4.236519973,4.236519973,4.236519973
30453,GA,Reidsville,0,0,0,0,"9,745",111,87.6,163.0191564,140.3576233,110.8444058,110.8444058,1.672804539,1.440265515,1.137418627,1.137418627
38944,MS,Minter City,1,1,0,0,574,111,5.2,573.5632266,573.5632266,157.6909739,157.6909739,100,100,27.4932155,27.4932155
55712,MN,Bruno,0,0,0,0,514,111,4.6,70.73380123,70.73380123,70.73380123,70.73380123,13.75097693,13.75097693,13.75097693,13.75097693
35051,AL,Columbiana,0,0,0,0,"9,147",111,82.2,9.0027417,9.0027417,9.0027417,9.0027417,0.098422194,0.098422194,0.098422194,0.098422194
54156,WI,Pembine,1,1,0,0,"1,585",111,14.2,1585.212835,1585.212835,178.1729382,178.1729382,100,100,11.23968557,11.23968557
56367,MN,Rice,0,0,0,0,"6,315",111,56.7,0,0,0,0,0,0,0,0
73570,OK,Tipton,0,0,0,0,"1,132",111,10.2,3.54511966,3.54511966,3.54511966,3.54511966,0.313109113,0.313109113,0.313109113,0.313109113
26710,WV,Burlington,0,0,0,0,"4,330",111,38.9,27.1492617,27.1492617,27.1492617,27.1492617,0.627053517,0.627053517,0.627053517,0.627053517
76845,TX,Gouldbusk,0,0,0,0,172,111,1.5,80.73437477,80.73437477,80.68384396,80.68384396,46.97076829,46.97076829,46.94136977,46.94136977
41701,KY,Hazard,1,1,1,0,"15,109",111,135.8,15108.90974,15108.90974,15108.90974,1197.39073,100,100,100,7.925063756
49873,MI,Perronville,1,1,1,1,150,111,1.4,150.4062798,150.4062798,94.89451286,94.89451286,100,100,63.09212155,63.09212155
66949,KS,Jewell,1,1,1,1,562,111,5.1,562.4724005,562.4724005,562.4724005,562.4448371,100,100,100,99.99509961
27826,NC,Fairfield,1,1,1,1,"1,287",111,11.6,1286.837267,1286.837267,1286.837267,1286.837267,100,100,100,100
31771,GA,Norman Park,0,0,0,0,"5,955",111,53.6,47.6528482,47.6528482,47.6528482,47.6528482,0.800195113,0.800195113,0.800195113,0.800195113
78933,TX,Cat Spring,0,0,0,0,"1,473",111,13.2,32.7106877,32.7106877,32.7106877,32.7106877,2.221172338,2.221172338,2.221172338,2.221172338
20659,MD,Mechanicsville,0,0,0,0,"23,867",111,214.7,0,0,0,0,0,0,0,0
62550,IL,Moweaqua,0,0,0,0,"3,027",111,27.2,0,0,0,0,0,0,0,0
38329,TN,Decaturville,0,0,0,0,"3,406",111,30.6,565.0651604,565.0651604,565.0651604,565.0651604,16.58966168,16.58966168,16.58966168,16.58966168
58744,ND,Karlsruhe,1,0,0,0,177,111,1.6,176.5221902,51.15374608,51.15374608,51.15374608,100,28.9786491,28.9786491,28.9786491
30132,GA,Dallas,0,0,0,0,"33,076",111,297.6,1.707146,1.707146,1.707146,1.707146,0.005161346,0.005161346,0.005161346,0.005161346
49221,MI,Adrian,0,0,0,0,"40,822",111,367.4,0,0,0,0,0,0,0,0
62075,IL,Nokomis,0,0,0,0,"3,544",111,31.9,31.05464765,31.05464765,31.05464765,31.05464765,0.876174137,0.876174137,0.876174137,0.876174137
24739,WV,Princeton,0,0,0,0,"15,585",111,140.3,23.2937737,8.156793,8.156793,8.156793,0.149462508,0.052337365,0.052337365,0.052337365
74630,OK,Billings,0,0,0,0,725,111,6.5,77.7866849,1.19840395,1.19840395,1.19840395,10.72508273,0.165233697,0.165233697,0.165233697
54888,WI,Trego,0,0,0,0,"1,372",111,12.3,445.8460674,445.8460674,445.8460674,399.3951975,32.50774724,32.50774724,32.50774724,29.12089862
15552,PA,Meyersdale,0,0,0,0,"6,233",111,56.1,0,0,0,0,0,0,0,0
20662,MD,Nanjemoy,0,0,0,0,"3,205",111,28.9,1.518474102,1.518474102,1.518474102,1.518474102,0.04738209,0.04738209,0.04738209,0.04738209
53916,WI,Beaver Dam,0,0,0,0,"22,551",111,203.1,0,0,0,0,0,0,0,0
77364,TX,Pointblank,0,0,0,0,"3,239",111,29.2,60.5767966,53.2152926,53.2152926,53.2152926,1.870422471,1.643122196,1.643122196,1.643122196
66865,KS,Olpe,0,0,0,0,"1,107",111,10.0,319.3733208,319.3733208,46.02468683,46.02468683,28.84551063,28.84551063,4.156908254,4.156908254
35670,AL,Somerville,0,0,0,0,"8,116",111,73.1,0,0,0,0,0,0,0,0
50638,IA,Grundy Center,0,0,0,0,"3,435",111,30.9,1.45154359,1.45154359,1.45154359,1.45154359,0.042261303,0.042261303,0.042261303,0.042261303
13783,NY,Hancock,0,0,0,0,"2,526",111,22.8,84.16713407,84.16713407,84.16713407,84.16713407,3.332576837,3.332576837,3.332576837,3.332576837
28025,NC,Concord,0,0,0,0,"50,358",111,453.8,0,0,0,0,0,0,0,0
44432,OH,Lisbon,0,0,0,0,"14,206",111,128.0,0,0,0,0,0,0,0,0
16921,PA,Gaines,1,1,1,1,503,111,4.5,274.2771836,274.2771836,274.2771836,274.2771836,54.52404656,54.52404656,54.52404656,54.52404656
67584,KS,Utica,1,1,1,1,220,111,2.0,219.6911003,219.6911003,219.6911003,219.6911003,100,100,100,100
27055,NC,Yadkinville,0,0,0,0,"14,296",111,128.9,0,0,0,0,0,0,0,0
36319,AL,Columbia,0,0,0,0,"2,427",111,21.9,2.835595443,2.835595443,2.835595443,2.835595443,0.116849772,0.116849772,0.116849772,0.116849772
73703,OK,Enid,1,0,0,0,"27,731",111,250.1,27722.72636,0,0,0,99.96949009,0,0,0
93313,CA,Bakersfield,0,0,0,0,"43,603",111,393.3,0.1150482,0.1150482,0.1150482,0.1150482,0.000263851,0.000263851,0.000263851,0.000263851
61074,IL,Savanna,0,0,0,0,"4,481",111,40.4,20.65770201,13.64340411,13.64340411,13.64340411,0.460974576,0.304451212,0.304451212,0.304451212
33513,FL,Bushnell,0,0,0,0,"12,544",111,113.2,320.898283,320.898283,320.898283,320.898283,2.558098291,2.558098291,2.558098291,2.558098291
63654,MO,Lesterville,1,1,1,1,745,111,6.7,739.202807,374.8474442,374.8474442,374.8474442,99.27907755,50.34411142,50.34411142,50.34411142
47987,IN,Veedersburg,0,0,0,0,"4,082",111,36.9,0,0,0,0,0,0,0,0
35006,AL,Adger,0,0,0,0,"3,132",111,28.3,141.3934769,141.3934769,141.3934769,141.3934769,4.514308377,4.514308377,4.514308377,4.514308377
27530,NC,Goldsboro,0,0,0,0,"39,598",111,357.6,0,0,0,0,0,0,0,0
58325,ND,Churchs Ferry,1,1,1,1,87,111,0.8,86.95674896,86.95674896,86.95674896,84.09295639,100,100,100,96.70664716
65704,MO,Mansfield,0,0,0,0,"3,793",111,34.3,42.34515729,42.34515729,42.34515729,42.34515729,1.116281871,1.116281871,1.116281871,1.116281871
76692,TX,Whitney,0,0,0,0,"9,806",111,88.6,3.710428667,3.710428667,3.710428667,3.710428667,0.03783737,0.03783737,0.03783737,0.03783737
85361,AZ,Wittmann,0,0,0,0,"6,670",111,60.2,2.011457156,2.011457156,2.011457156,2.011457156,0.030158586,0.030158586,0.030158586,0.030158586
50849,IA,Greenfield,0,0,0,0,"2,704",111,24.4,39.8518375,39.8518375,39.8518375,39.8518375,1.473895113,1.473895113,1.473895113,1.473895113
30107,GA,Ball Ground,0,0,0,0,"13,178",111,119.1,0,0,0,0,0,0,0,0
98613,WA,Centerville,1,1,1,0,504,111,4.6,504.1890694,504.1890694,329.0398799,228.8790366,100,100,65.26120851,45.3954777
44460,OH,Salem,0,0,0,0,"26,945",111,243.5,0,0,0,0,0,0,0,0
56072,MN,New Richland,0,0,0,0,"2,337",111,21.1,20.50586173,16.57849873,16.57849873,16.57849873,0.877414484,0.709368623,0.709368623,0.709368623
58560,ND,Moffit,0,0,0,0,176,111,1.6,9.437366439,9.437366439,9.437366439,9.437366439,5.355816124,5.355816124,5.355816124,5.355816124
32430,FL,Clarksville,0,0,0,0,993,111,9.0,4.262932305,4.262932305,4.262932305,4.262932305,0.429339325,0.429339325,0.429339325,0.429339325
13815,NY,Norwich,0,0,0,0,"14,202",111,128.4,37.469313,37.469313,37.469313,37.469313,0.263838243,0.263838243,0.263838243,0.263838243
75092,TX,Sherman,0,0,0,0,"22,793",111,206.0,1.093926,1.093926,1.093926,1.093926,0.004799439,0.004799439,0.004799439,0.004799439
23970,VA,South Hill,0,0,0,0,"8,044",111,72.7,689.0537974,689.0537974,689.0537974,667.2047074,8.566410471,8.566410471,8.566410471,8.294779614
38746,MS,Gunnison,1,1,0,0,744,111,6.7,743.739593,659.8377179,75.47221083,75.47221083,100,88.71891776,10.14766614,10.14766614
57037,SD,Irene,0,0,0,0,953,111,8.6,36.97046798,36.97046798,1.26014239,1.26014239,3.879948929,3.879948929,0.132248478,0.132248478
95503,CA,Eureka,1,0,0,0,"25,457",111,230.2,25457.42797,42.47934817,42.47934817,42.47934817,100,0.166864258,0.166864258,0.166864258
75561,TX,Hooks,0,0,0,0,"5,828",111,52.7,13.98644766,13.98644766,13.98644766,13.98644766,0.239998635,0.239998635,0.239998635,0.239998635
77447,TX,Hockley,0,0,0,0,"12,285",111,111.1,56.81413775,56.81413775,56.81413775,56.81413775,0.462464487,0.462464487,0.462464487,0.462464487
28518,NC,Beulaville,0,0,0,0,"8,591",111,77.7,50.29353839,50.29353839,50.29353839,50.29353839,0.585432255,0.585432255,0.585432255,0.585432255
96716,HI,Hanapepe,1,1,0,0,"3,181",111,28.8,3181.151539,3181.151539,16.50386938,16.50386938,100,100,0.518801735,0.518801735
35620,AL,Elkmont,0,0,0,0,"8,906",111,80.6,1.861324,1.861324,1.861324,1.861324,0.020899199,0.020899199,0.020899199,0.020899199
67335,KS,Cherryvale,1,1,0,0,"3,638",111,32.9,3489.66994,3425.340433,28.84412148,28.84412148,95.93564285,94.16713961,0.792963055,0.792963055
97756,OR,Redmond,0,0,0,0,"33,526",111,303.4,21.65937574,21.53786804,21.53786804,21.53786804,0.064605015,0.064242585,0.064242585,0.064242585
35079,AL,Hayden,0,0,0,0,"8,945",110,81.0,0,0,0,0,0,0,0,0
94574,CA,Saint Helena,0,0,0,0,"8,598",110,77.8,39.32116381,39.32116381,39.32116381,39.32116381,0.457336794,0.457336794,0.457336794,0.457336794
42023,KY,Bardwell,0,0,0,0,"2,354",110,21.3,1034.162993,54.44766458,54.44766458,54.44766458,43.93499352,2.313134203,2.313134203,2.313134203
54742,WI,Fall Creek,0,0,0,0,"4,539",110,41.1,0.09124946,0.09124946,0.09124946,0.09124946,0.00201047,0.00201047,0.00201047,0.00201047
75401,TX,Greenville,0,0,0,0,"18,309",110,165.8,3.2777303,3.2777303,3.2777303,3.2777303,0.017901913,0.017901913,0.017901913,0.017901913
62919,IL,Cave in Rock,0,0,0,0,"1,610",110,14.6,426.1156682,426.1156682,426.1156682,426.1156682,26.47169271,26.47169271,26.47169271,26.47169271
55335,MN,Gibbon,0,0,0,0,"1,585",110,14.4,173.5491927,173.5491927,172.8778714,172.8778714,10.95019707,10.95019707,10.90783963,10.90783963
74875,OK,Tryon,0,0,0,0,"1,840",110,16.7,2.5573399,2.5573399,2.5573399,2.5573399,0.138987358,0.138987358,0.138987358,0.138987358
78659,TX,Paige,0,0,0,0,"2,836",110,25.7,36.9621032,36.9621032,36.9621032,36.9621032,1.303139095,1.303139095,1.303139095,1.303139095
47909,IN,Lafayette,0,0,0,0,"39,726",110,360.0,0,0,0,0,0,0,0,0
57243,SD,Henry,1,1,0,0,575,110,5.2,575.4568409,575.4568409,26.75765835,26.75765835,100,100,4.649811498,4.649811498
24927,WV,Cass,1,1,1,1,755,110,6.8,755.3685971,755.3685971,753.3686272,753.3686272,100,100,99.73523258,99.73523258
68832,NE,Doniphan,0,0,0,0,"1,999",110,18.1,0,0,0,0,0,0,0,0
32025,FL,Lake City,0,0,0,0,"21,979",110,199.3,0,0,0,0,0,0,0,0
51462,IA,Scranton,0,0,0,0,"1,031",110,9.4,123.5564912,123.5564912,123.5564912,123.5564912,11.98246281,11.98246281,11.98246281,11.98246281
42330,KY,Central City,0,0,0,0,"9,868",110,89.5,56.1198639,56.1198639,56.1198639,56.1198639,0.568715307,0.568715307,0.568715307,0.568715307
57043,SD,Marion,0,0,0,0,"1,393",110,12.6,1.2307273,1.2307273,1.2307273,1.2307273,0.088374726,0.088374726,0.088374726,0.088374726
36750,AL,Maplesville,0,0,0,0,"2,968",110,26.9,78.18806377,78.18806377,78.18806377,78.18806377,2.634283087,2.634283087,2.634283087,2.634283087
51035,IA,Marcus,0,0,0,0,"1,674",110,15.2,1.6211177,1.6211177,1.6211177,1.6211177,0.096867327,0.096867327,0.096867327,0.096867327
38601,MS,Abbeville,0,0,0,0,"2,084",110,18.9,241.5724199,29.4635082,29.4635082,29.4635082,11.59214407,1.413841994,1.413841994,1.413841994
42765,KY,Munfordville,0,0,0,0,"5,473",110,49.7,4.547936,4.547936,4.547936,4.547936,0.083100715,0.083100715,0.083100715,0.083100715
95333,CA,Le Grand,0,0,0,0,"3,220",110,29.2,17.08841481,17.08841481,17.08841481,17.08841481,0.530681721,0.530681721,0.530681721,0.530681721
41749,KY,Hyden,1,1,1,1,"3,724",110,33.8,3723.532805,2987.048811,2987.048811,2399.183301,100,80.22082703,80.22082703,64.43298411
64481,MO,Ridgeway,1,1,1,0,"1,055",110,9.6,1055.441546,1055.441546,1055.441546,420.1892003,100,100,100,39.81169796
68643,NE,Leigh,1,0,0,0,979,110,8.9,978.6996658,128.693644,89.86330514,89.86330514,100,13.14945213,9.181908228,9.181908228
29836,SC,Martin,0,0,0,0,411,110,3.7,35.72114677,35.72114677,35.72114677,35.72114677,8.695824393,8.695824393,8.695824393,8.695824393
56326,MN,Evansville,1,1,0,0,"1,522",110,13.8,1522.018629,1522.018629,179.3279528,179.3279528,100,100,11.78224428,11.78224428
96040,CA,Hat Creek,1,1,1,1,238,110,2.2,238.2244489,238.2244489,238.2244489,155.3312734,100,100,100,65.20374973
68644,NE,Lindsay,1,0,0,0,840,110,7.6,839.7850854,101.9126115,101.9126115,101.9126115,100,12.13555864,12.13555864,12.13555864
28458,NC,Rose Hill,0,0,0,0,"6,552",110,59.5,117.1207371,117.1207371,117.1207371,117.1207371,1.787435983,1.787435983,1.787435983,1.787435983
72662,AR,Omaha,0,0,0,0,"2,911",110,26.5,133.6739382,133.6739382,98.43778381,98.43778381,4.591835295,4.591835295,3.381437669,3.381437669
05443,VT,Bristol,0,0,0,0,"6,365",110,57.8,238.622706,238.622706,238.622706,238.622706,3.749102093,3.749102093,3.749102093,3.749102093
13118,NY,Moravia,0,0,0,0,"6,152",110,55.9,0,0,0,0,0,0,0,0
57052,SD,Olivet,0,0,0,0,409,110,3.7,156.5280593,156.5280593,156.5280593,156.5280593,38.23475604,38.23475604,38.23475604,38.23475604
63536,MO,Downing,1,1,1,1,"1,077",110,9.8,1076.525064,1076.525064,879.7740003,879.7740003,100,100,81.7235037,81.7235037
53959,WI,Reedsburg,0,0,0,0,"13,405",110,121.9,188.1309594,188.1309594,160.4282096,109.5822973,1.403411501,1.403411501,1.196755681,0.817457461
95222,CA,Angels Camp,0,0,0,0,"5,420",110,49.3,167.8049528,139.3095943,139.3095943,139.3095943,3.096023981,2.570280778,2.570280778,2.570280778
68045,NE,Oakland,0,0,0,0,"1,866",110,17.0,29.49222642,24.4490152,24.4490152,24.4490152,1.580570115,1.310290455,1.310290455,1.310290455
77480,TX,Sweeny,0,0,0,0,"7,964",110,72.4,82.74998965,82.74998965,82.74998965,82.74998965,1.03907243,1.03907243,1.03907243,1.03907243
68944,NE,Harvard,0,0,0,0,"1,328",110,12.1,0.5800623,0.5800623,0.5800623,0.5800623,0.04368097,0.04368097,0.04368097,0.04368097
74333,OK,Bluejacket,0,0,0,0,"1,291",110,11.7,25.01314353,25.01314353,25.01314353,25.01314353,1.937279665,1.937279665,1.937279665,1.937279665
52248,IA,Keota,0,0,0,0,"1,769",110,16.1,12.82583518,12.82583518,12.82583518,12.82583518,0.725124705,0.725124705,0.725124705,0.725124705
75763,TX,Frankston,0,0,0,0,"5,826",110,53.0,2.330975,2.330975,2.330975,2.330975,0.040011358,0.040011358,0.040011358,0.040011358
36866,AL,Notasulga,0,0,0,0,"3,951",110,36.0,0,0,0,0,0,0,0,0
43567,OH,Wauseon,0,0,0,0,"13,421",110,122.1,0,0,0,0,0,0,0,0
56098,MN,Winnebago,0,0,0,0,"2,105",110,19.2,2.8572858,2.8572858,2.8572858,2.8572858,0.135758459,0.135758459,0.135758459,0.135758459
57323,SD,Carthage,1,1,1,1,248,110,2.3,247.9541732,247.9541732,247.9541732,247.9541732,100,100,100,100
72521,AR,Cave City,1,1,0,0,"4,550",110,41.4,4208.614326,4208.614326,257.4686612,257.4686612,92.49784533,92.49784533,5.658702498,5.658702498
56352,MN,Melrose,0,0,0,0,"6,069",110,55.3,8.1674797,8.1674797,8.1674797,8.1674797,0.134576958,0.134576958,0.134576958,0.134576958
68301,NE,Adams,0,0,0,0,"1,640",110,14.9,0,0,0,0,0,0,0,0
95468,CA,Point Arena,1,0,0,0,"1,215",110,11.1,1108.822029,385.964639,385.964639,385.964639,91.23490703,31.7575292,31.7575292,31.7575292
93656,CA,Riverdale,0,0,0,0,"6,234",110,56.8,0.02917919,0.02917919,0.02917919,0.02917919,0.00046804,0.00046804,0.00046804,0.00046804
50103,IA,Garden Grove,1,1,1,1,603,110,5.5,356.4627805,356.4627805,356.4627805,356.4627805,59.10012781,59.10012781,59.10012781,59.10012781
92675,CA,San Juan Capistrano,0,0,0,0,"37,990",110,346.1,3.78596918,3.78596918,3.78596918,3.78596918,0.009965649,0.009965649,0.009965649,0.009965649
46072,IN,Tipton,0,0,0,0,"9,360",110,85.3,0,0,0,0,0,0,0,0
73067,OK,Ninnekah,0,0,0,0,"1,900",110,17.3,25.53540828,25.53540828,25.53540828,25.53540828,1.343849682,1.343849682,1.343849682,1.343849682
62966,IL,Murphysboro,0,0,0,0,"15,559",110,141.8,0,0,0,0,0,0,0,0
47952,IN,Kingman,0,0,0,0,"2,761",110,25.2,0,0,0,0,0,0,0,0
63629,MO,Bunker,1,1,1,1,800,110,7.3,800.3008351,800.3008351,800.3008351,800.3008351,100,100,100,100
39653,MS,Meadville,1,0,0,0,"1,630",110,14.9,1629.942569,432.3876154,430.3028963,430.3028963,100,26.52778223,26.39988085,26.39988085
30241,GA,LaGrange,0,0,0,0,"22,903",110,208.8,1.06644575,0.31457596,0.31457596,0.31457596,0.0046564,0.001373527,0.001373527,0.001373527
31622,GA,Alapaha,0,0,0,0,"2,124",110,19.4,65.28935725,65.28935725,65.28935725,65.28935725,3.073535492,3.073535492,3.073535492,3.073535492
56678,MN,Solway,1,1,0,0,"1,294",110,11.8,1293.919059,1293.919059,143.2684909,143.2684909,100,100,11.07244614,11.07244614
97446,OR,Harrisburg,0,0,0,0,"4,922",110,44.9,10.1794169,10.1794169,10.1794169,10.1794169,0.206796002,0.206796002,0.206796002,0.206796002
63933,MO,Campbell,1,1,0,0,"4,036",110,36.8,4007.637005,4007.637005,654.6330057,522.8132011,99.28677619,99.28677619,16.21813569,12.95237997
78542,TX,Edinburg,0,0,0,0,"62,769",110,572.7,26.21198266,26.21198266,26.21198266,26.21198266,0.041759254,0.041759254,0.041759254,0.041759254
95417,CA,Branscomb,1,1,1,1,287,110,2.6,287.1617904,272.0136913,268.6496955,268.6496955,100,94.72489043,93.55342682,93.55342682
58032,ND,Forman,1,1,1,1,718,110,6.6,718.2043483,718.2043483,718.2043483,718.2043483,100,100,100,100
19963,DE,Milford,0,0,0,0,"18,909",110,172.6,9.52601348,9.52601348,9.52601348,9.52601348,0.050377337,0.050377337,0.050377337,0.050377337
56136,MN,Hendricks,1,1,0,0,"1,191",110,10.9,1191.389014,1191.389014,309.5114591,309.5114591,100,100,25.97904256,25.97904256
23837,VA,Courtland,0,0,0,0,"4,125",110,37.7,23.30836034,23.30836034,23.30836034,23.30836034,0.565013202,0.565013202,0.565013202,0.565013202
30116,GA,Carrollton,0,0,0,0,"22,800",110,208.2,0,0,0,0,0,0,0,0
38850,MS,Houlka,1,0,0,0,"2,967",110,27.1,2967.103025,374.7583738,374.7583738,374.7583738,100,12.63044696,12.63044696,12.63044696
59065,MT,Pray,1,1,1,1,219,110,2.0,219.0218937,143.4264393,143.4264393,143.4264393,100,65.48497818,65.48497818,65.48497818
92305,CA,Angelus Oaks,0,0,0,0,312,109,2.9,6.958950036,6.958950036,6.954291712,6.954291712,2.227677348,2.227677348,2.22618614,2.22618614
51579,IA,Woodbine,0,0,0,0,"2,293",109,21.0,22.58851295,22.58851295,22.58851295,22.58851295,0.984930034,0.984930034,0.984930034,0.984930034
65638,MO,Drury,1,1,1,1,875,109,8.0,709.7514659,709.7514659,709.1708346,610.7596059,81.11913149,81.11913149,81.0527698,69.80512358
49411,MI,Free Soil,1,1,0,0,"1,564",109,14.3,1435.699924,1435.699924,176.7285772,175.8737954,91.79366257,91.79366257,11.29941091,11.24475913
45612,OH,Bainbridge,0,0,0,0,"5,233",109,47.9,1272.836799,67.7133954,67.7133954,67.7133954,24.32277696,1.293942644,1.293942644,1.293942644
56266,MN,Morgan,0,0,0,0,"1,645",109,15.0,527.2835426,527.2835426,527.2835426,424.6088444,32.05012203,32.05012203,32.05012203,25.80919786
63533,MO,Brashear,1,1,0,0,"1,518",109,13.9,1518.160829,1518.160829,26.39820086,26.39820086,100,100,1.738827689,1.738827689
28173,NC,Waxhaw,0,0,0,0,"45,848",109,419.3,0,0,0,0,0,0,0,0
42206,KY,Auburn,0,0,0,0,"5,333",109,48.8,0,0,0,0,0,0,0,0
58228,ND,Emerado,0,0,0,0,888,109,8.1,0.7560627,0.7560627,0.7560627,0.7560627,0.085125016,0.085125016,0.085125016,0.085125016
71658,AR,Montrose,1,0,0,0,700,109,6.4,699.621468,164.0193969,164.0193969,159.1805083,100,23.44402001,23.44402001,22.75237619
63960,MO,Puxico,0,0,0,0,"3,198",109,29.3,559.9513373,559.9513373,332.9508217,332.9508217,17.5101217,17.5101217,10.41163583,10.41163583
45767,OH,New Matamoras,0,0,0,0,"2,726",109,24.9,1.3943656,1.3943656,1.3943656,1.3943656,0.051146078,0.051146078,0.051146078,0.051146078
57750,SD,Interior,1,1,1,1,160,109,1.5,158.5460559,158.5460559,158.5460559,158.5460559,99.28329032,99.28329032,99.28329032,99.28329032
67446,KS,Glen Elder,1,1,1,0,569,109,5.2,568.5592682,568.5592682,568.5592682,85.14136194,100,100,100,14.97493167
57332,SD,Emery,0,0,0,0,759,109,6.9,8.5280288,8.5280288,8.5280288,8.5280288,1.123815468,1.123815468,1.123815468,1.123815468
81008,CO,Pueblo,0,0,0,0,"10,145",109,92.9,15.22294039,15.22294039,15.22294039,15.22294039,0.150047259,0.150047259,0.150047259,0.150047259
69027,NE,Enders,1,1,1,1,210,109,1.9,209.7308807,209.7308807,209.7308807,209.7308807,100,100,100,100
61238,IL,Cambridge,0,0,0,0,"3,413",109,31.3,0,0,0,0,0,0,0,0
65721,MO,Ozark,0,0,0,0,"28,028",109,256.7,2.0145345,2.0145345,2.0145345,2.0145345,0.007187678,0.007187678,0.007187678,0.007187678
16313,PA,Clarendon,1,0,0,0,"1,520",109,13.9,1519.521076,135.8836427,46.87225439,46.87225439,100,8.942530963,3.084672871,3.084672871
56137,MN,Heron Lake,1,1,0,0,"1,108",109,10.2,1095.046148,1095.046148,103.3106776,101.0776816,98.82178988,98.82178988,9.323210802,9.121695402
16125,PA,Greenville,0,0,0,0,"18,079",109,165.6,0,0,0,0,0,0,0,0
29483,SC,Summerville,0,0,0,0,"66,812",109,612.2,0,0,0,0,0,0,0,0
92544,CA,Hemet,0,0,0,0,"44,130",109,404.4,27.04774656,27.04774656,27.04774656,27.04774656,0.061290421,0.061290421,0.061290421,0.061290421
54631,WI,Gays Mills,0,0,0,0,"2,074",109,19.0,475.0264772,475.0264772,475.0264772,373.4231572,22.90484114,22.90484114,22.90484114,18.00572916
60942,IL,Hoopeston,0,0,0,0,"6,156",109,56.4,0,0,0,0,0,0,0,0
52569,IA,Melrose,1,1,1,1,634,109,5.8,627.5096299,627.5096299,624.6643483,587.5772975,99.00956563,99.00956563,98.56063213,92.70897246
67147,KS,Valley Center,0,0,0,0,"9,928",109,91.0,0,0,0,0,0,0,0,0
96785,HI,Volcano,1,0,0,0,"4,936",109,45.2,4935.885263,680.0391088,680.0391088,680.0391088,100,13.77744969,13.77744969,13.77744969
17701,PA,Williamsport,0,0,0,0,"44,760",109,410.3,8.46403119,8.46403119,8.46403119,8.46403119,0.018909637,0.018909637,0.018909637,0.018909637
32112,FL,Crescent City,0,0,0,0,"8,067",109,74.0,4.921411451,4.921411451,4.921411451,4.921411451,0.061006231,0.061006231,0.061006231,0.061006231
04418,ME,Greenbush,0,0,0,0,"1,895",109,17.4,31.28793499,31.28793499,31.28793499,31.28793499,1.65084771,1.65084771,1.65084771,1.65084771
31563,GA,Surrency,0,0,0,0,"1,109",109,10.2,26.07631924,26.07631924,26.07631924,26.07631924,2.350736818,2.350736818,2.350736818,2.350736818
95476,CA,Sonoma,0,0,0,0,"35,420",109,324.8,4.3750672,4.3750672,4.3750672,4.3750672,0.012351977,0.012351977,0.012351977,0.012351977
72081,AR,Judsonia,0,0,0,0,"8,139",109,74.6,35.29388083,29.08495393,29.08495393,29.08495393,0.433648755,0.35736093,0.35736093,0.35736093
