Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2014,34001,275209,221898,16681,55313
2014,34003,933572,756912,26626,84677
2014,34005,449722,363796,18500,80896
2014,34007,511038,405078,22074,62330
2014,34009,95344,81008,4657,56899
2014,34011,157389,124585,5608,45339
2014,34013,795723,625046,48469,54754
2014,34015,290951,233512,11946,79704
2014,34017,669115,547110,29394,58479
2014,34019,126067,103600,3414,103605
2014,34021,371537,300402,16219,74961
2014,34023,836297,673844,30188,77682
2014,34025,629279,507547,19273,88413
2014,34027,499727,403588,16138,100579
2014,34029,586301,462208,22626,63653
2014,34031,508856,398197,16445,58804
2014,34033,64715,52038,3128,57377
2014,34035,332568,264594,8421,100301
2014,34037,144909,118349,6231,82075
2014,34039,552939,435619,25020,69032
2014,34041,106917,87765,4807,71444
2014,35001,675551,537426,28201,47134
2014,35005,65878,50346,2162,39696
2014,35006,28896,22962,1918,33400
2014,35009,50969,38694,1806,44809
2014,35013,213676,164526,10294,39502
2014,35015,56395,42975,726,58806
2014,35017,29096,23060,972,38444
2014,35025,69999,51027,1245,61351
2014,35029,23909,19119,1129,22119
2014,35031,74098,54451,5234,27041
2014,35035,65082,50504,2499,42603
2014,35039,39777,31265,1139,31684
2014,35043,137608,108008,6293,55398
2014,35045,123785,93423,5307,48773
2014,35047,28239,23508,361,30082
2014,35049,148164,123050,5122,52809
2014,35055,33084,27372,923,40059
2014,35061,75817,59540,4444,37628
2014,36001,308171,256137,9807,60655
2014,36003,47736,39109,2205,42909
2014,36005,1438159,1111679,77349,33712
2014,36007,197349,163151,6062,46776
2014,36009,78600,62899,2860,44320
2014,36011,78823,64692,2572,53780
2014,36013,132053,107683,5525,41808
2014,36015,87770,70087,1506,50232
2014,36017,49426,40774,1296,47263
2014,36019,81632,69007,1768,53575
2014,36021,62122,52640,1359,56019
2014,36023,49024,40644,1033,50117
2014,36025,46581,39502,1195,48012
2014,36027,296579,244816,13138,71165
2014,36029,922835,755681,27845,50132
2014,36031,38679,32717,1361,54576
2014,36033,51262,42052,1614,49497
2014,36035,54105,44186,2246,45922
2014,36037,59162,47977,2526,54064
2014,36039,47967,39506,1107,56137
2014,36043,63744,52335,2738,44445
2014,36045,119103,92842,4510,51086
2014,36047,2621793,2074383,112445,47966
2014,36049,27220,21535,1705,48657
2014,36051,64586,54461,1976,48456
2014,36053,72369,60044,2026,51873
2014,36055,749857,608323,28162,51217
2014,36057,49779,39586,2382,40899
2014,36059,1358627,1098235,38727,99035
2014,36061,1636268,1418130,62703,76089
2014,36063,213525,175500,6741,49700
2014,36065,232871,188807,8371,48803
2014,36067,468196,376907,17783,52947
2014,36069,109707,90104,3163,59093
2014,36071,376099,289938,10841,70240
2014,36073,41984,34701,918,47433
2014,36075,120913,97673,5689,47013
2014,36077,61128,52370,2088,42529
2014,36079,99487,80655,4016,97483
2014,36081,2321580,1897917,93155,57241
2014,36083,159774,131097,6033,61457
2014,36085,473279,381285,13690,71121
2014,36087,323866,243782,9373,85037
2014,36089,111400,91458,4032,43758
2014,36091,224921,183066,5458,72354
2014,36093,155735,124785,5097,57587
2014,36095,31566,26596,1253,47650
2014,36099,34884,29105,755,51632
2014,36101,98394,79205,3496,46889
2014,36103,1502968,1209074,45051,86266
2014,36105,75943,61595,2943,53219
2014,36107,49870,40428,1129,53084
2014,36109,104691,90174,3697,52885
2014,36111,180445,150907,8311,58093
2014,36113,64973,54565,1697,57294
2014,36115,62372,51843,3063,46669
2014,36117,92051,73570,3738,45951
2014,36119,972634,775921,35255,83477
2014,36121,41188,34474,954,54517
2014,36123,25208,20072,1013,52334
2014,37001,155792,124372,5363,39576
2014,37003,37392,30444,2753,38600
2014,37007,25765,21244,2440,30124
2014,37009,27126,22760,1281,39212
2014,37013,47585,39215,2875,41318
2014,37015,20106,16770,1137,28529
2014,37017,34657,27274,1752,30238
2014,37019,118836,100347,4009,46721
2014,37021,250539,206549,7021,47671
2014,37023,89486,73736,5717,37086
2014,37025,192103,147302,10315,54347
2014,37027,81484,65965,3222,37876
2014,37031,68811,57562,2859,48881
2014,37033,22553,18090,1418,47028
2014,37035,154534,122590,4805,44677
2014,37037,68698,55497,2069,54229
2014,37039,25882,21206,1120,36474
2014,37045,97076,77409,5452,37433
2014,37047,56953,45443,1638,34480
2014,37049,104510,82415,5185,43380
2014,37051,326328,250709,13014,42248
2014,37053,24976,20879,535,64583
2014,37055,35104,29039,1309,55503
2014,37057,164072,131066,7190,42201
2014,37059,41434,32573,2133,45161
2014,37061,59882,46938,2264,30747
2014,37063,294460,234932,9445,50504
2014,37065,54933,43750,1576,30876
2014,37067,365298,287928,17140,45220
2014,37069,62860,49833,2623,48539
2014,37071,211127,168146,9280,41011
2014,37077,58500,47181,2128,50274
2014,37079,21228,16781,1443,36038
2014,37081,512119,408910,18297,44069
2014,37083,52970,42202,2464,31199
2014,37085,126666,95679,6554,44880
2014,37087,59471,50641,1098,45103
2014,37089,111149,91835,1877,47335
2014,37091,24308,19960,1443,28790
2014,37093,51611,38084,1221,41548
2014,37097,166675,131605,7434,54384
2014,37099,40981,34469,1647,34438
2014,37101,181423,136467,6052,48851
2014,37105,59662,46489,3059,48349
2014,37107,58485,46047,3382,35056
2014,37109,79829,64029,3758,48131
2014,37111,44965,37048,1259,36461
2014,37113,33875,28523,544,36230
2014,37115,21157,17151,1022,39624
2014,37117,23454,20175,821,39710
2014,37119,1012539,789140,48545,58841
2014,37123,27395,21909,741,40776
2014,37125,93077,75261,2202,51328
2014,37127,94357,75735,4912,43209
2014,37129,216298,179134,8991,49982
2014,37131,20463,16163,802,30376
2014,37133,187589,144123,7220,47581
2014,37135,140420,116239,5510,59658
2014,37139,39787,32223,1739,45821
2014,37141,56250,45687,1802,43617
2014,37145,39132,31095,2261,47413
2014,37147,175354,141038,11627,41632
2014,37149,20357,17289,423,47574
2014,37151,142778,112672,4107,41107
2014,37153,45733,35767,2513,36026
2014,37155,134760,103955,6224,29889
2014,37157,91696,75071,3264,38878
2014,37159,138630,111310,6358,45978
2014,37161,66600,53908,2471,34347
2014,37163,64050,49692,3504,31063
2014,37165,35576,28091,2055,31571
2014,37167,60600,49196,3054,40763
2014,37169,46419,38144,1290,42670
2014,37171,72968,59410,2021,36511
2014,37175,33045,28623,741,46837
2014,37179,218568,162935,8412,62898
2014,37181,44614,34500,1898,30248
2014,37183,998691,775729,29249,66634
2014,37185,20231,16852,571,32435
2014,37189,52560,46521,3021,41652
2014,37191,124456,97508,6485,35966
2014,37193,68838,56256,3081,30743
2014,37195,81401,64235,3043,38774
2014,37197,37792,30561,806,33823
2014,38015,90503,72262,1240,68339
2014,38017,167005,133267,3352,52604
2014,38035,70138,56793,1478,49532
2014,38059,29822,23804,855,52088
2014,38089,30372,23952,589,79158
2014,38093,21129,16965,248,55660
2014,38101,69384,55311,1010,66570
2014,38105,32130,24924,453,99888
2014,39001,28129,22057,1379,28581
2014,39003,105040,82691,4896,42701
2014,39005,53035,42445,1698,47259
2014,39007,99175,79166,2701,39079
2014,39009,64713,55564,2723,30989
2014,39011,45841,36049,1101,50642
2014,39013,69461,58110,2885,42079
2014,39015,44116,34729,1142,47701
2014,39017,374158,293843,12336,58730
2014,39019,28187,23138,737,48008
2014,39021,39128,31561,1707,49466
2014,39023,136554,108903,5891,41729
2014,39025,201560,159100,5716,62554
2014,39027,41835,32662,1335,50336
2014,39029,105686,86000,4482,42640
2014,39031,36516,28713,1187,40171
2014,39033,42480,34342,1622,38339
2014,39035,1259828,1021716,65051,44016
2014,39037,52196,41283,1796,44378
2014,39039,38510,30441,598,53448
2014,39041,189113,142511,2706,96949
2014,39043,75828,62268,2453,48734
2014,39045,150381,117860,3377,59933
2014,39047,28800,22388,624,45330
2014,39049,1231393,968163,40582,53180
2014,39051,42580,33737,1177,54968
2014,39053,30397,23949,1369,27100
2014,39055,94295,74104,2124,72001
2014,39057,163820,133954,5209,58396
2014,39059,39590,32151,1827,43827
2014,39061,806631,638881,35791,48770
2014,39063,75337,60642,2050,50898
2014,39065,31796,25766,1586,45769
2014,39069,27937,21902,794,54342
2014,39071,43045,33785,1299,41529
2014,39073,28725,23075,1297,42273
2014,39075,43898,31317,505,51566
2014,39077,58714,45415,1334,47814
2014,39079,32748,26031,2409,45564
2014,39081,67694,56518,4007,40293
2014,39083,61167,48558,1932,46549
2014,39085,229230,187734,6683,58721
2014,39087,61623,49389,1747,44507
2014,39089,169390,133684,4274,57654
2014,39091,45507,35880,1023,50616
2014,39093,304216,242935,11780,52082
2014,39095,435286,345919,17550,42132
2014,39097,43918,35907,1592,51981
2014,39099,233204,191496,9291,41134
2014,39101,65720,54157,2473,39233
2014,39103,176029,139574,4514,67969
2014,39105,23331,18733,1191,39079
2014,39107,40831,31361,725,50567
2014,39109,103900,82375,1995,51087
2014,39113,533116,427058,23841,42644
2014,39117,35152,28012,1082,47577
2014,39119,85818,68582,3169,41230
2014,39123,41154,33894,1596,48815
2014,39127,35812,27832,1547,43442
2014,39129,56876,46102,1775,56808
2014,39131,28256,22594,1126,42200
2014,39133,161882,135172,7728,51275
2014,39135,41586,32954,1924,49346
2014,39137,34171,26277,352,54849
2014,39139,121942,97818,4509,41548
2014,39141,77159,62117,4311,40764
2014,39143,60179,47812,1981,44470
2014,39145,77258,62038,2547,38233
2014,39147,55669,44938,1907,44636
2014,39149,48951,37766,832,49152
2014,39151,375736,303038,12386,47713
2014,39153,541943,439064,18949,50365
2014,39155,205175,167423,5596,43039
2014,39157,92788,73934,2171,46253
2014,39159,53776,41446,1372,66783
2014,39161,28462,22714,614,49300
2014,39165,221659,170112,5512,71731
2014,39167,61213,50700,1133,45162
2014,39169,115537,90092,2541,49988
2014,39171,37291,29917,895,40415
2014,39173,129590,106324,4261,54402
2014,39175,22353,17677,939,46036
2014,40001,22186,16784,433,32559
2014,40009,21225,16454,381,43069
2014,40013,44486,35024,1140,38620
2014,40015,29317,22802,1353,41017
2014,40017,129582,99747,3469,68552
2014,40019,48821,37463,743,45440
2014,40021,48341,38454,1330,39133
2014,40027,269908,215995,5747,58286
2014,40031,125033,97488,4792,47235
2014,40037,70632,55944,1020,47286
2014,40039,29500,22650,334,39300
2014,40041,41446,33602,1723,35701
2014,40047,63091,48500,1449,49518
2014,40049,27561,21444,292,40480
2014,40051,53854,42088,1338,52042
2014,40065,25998,20036,500,38343
2014,40071,45478,35556,1423,41542
2014,40079,49761,39078,1428,37393
2014,40081,34619,27068,863,47143
2014,40083,45276,35712,2115,55444
2014,40087,37313,28938,618,57528
2014,40089,33050,25622,959,36495
2014,40091,20088,16444,514,31631
2014,40097,40816,32440,464,41852
2014,40101,69966,54739,1864,42756
2014,40109,766215,590485,23288,48183
2014,40111,39095,31072,1845,38958
2014,40113,47981,38369,1429,47301
2014,40115,32105,25076,1299,35623
2014,40119,80264,66643,2714,38642
2014,40121,44626,35789,1282,39115
2014,40123,38005,29808,1001,43855
2014,40125,71811,55919,2357,46839
2014,40131,89815,70341,1738,55626
2014,40133,25421,19713,868,35859
2014,40135,41358,32675,1501,34769
2014,40137,44493,35568,1177,40343
2014,40139,21544,16454,364,54207
2014,40143,629598,485055,17367,50460
2014,40145,75702,58792,1927,59170
2014,40147,51937,40838,770,48420
2014,40153,21407,16597,459,52862
2014,41003,86316,73698,3504,52486
2014,41005,394972,318869,13576,65316
2014,41007,37474,31208,1070,44902
2014,41009,49459,39876,1646,58066
2014,41011,62475,52130,2052,40967
2014,41013,20096,16349,826,32654
2014,41015,22335,18860,600,45433
2014,41017,170388,137740,5607,52006
2014,41019,106972,89619,6022,42000
2014,41027,22885,18691,308,58370
2014,41029,210287,171382,8537,44918
2014,41031,22192,17231,535,44386
2014,41033,83599,70261,2119,36870
2014,41035,65455,52731,2742,39148
2014,41039,358337,297984,13241,44877
2014,41041,46406,39299,1099,39970
2014,41043,119356,94830,6077,43428
2014,41045,30359,23795,1342,30464
2014,41047,326110,252577,13074,48620
2014,41051,776712,636606,33835,53660
2014,41053,77916,62449,4813,51893
2014,41057,25342,21396,853,40204
2014,41059,76705,58915,2560,44402
2014,41061,25691,20522,755,45618
2014,41065,25515,20487,800,43348
2014,41067,562998,440959,20313,66136
2014,41071,101758,81278,3968,52255
2014,42001,101714,83674,2784,61543
2014,42003,1231255,1024620,43382,52400
2014,42005,67785,56125,1928,44946
2014,42007,169392,139049,5008,51222
2014,42009,48946,40208,1145,48799
2014,42011,413691,330631,18780,56059
2014,42013,125955,103057,3869,44019
2014,42015,61784,50004,1445,46636
2014,42017,626685,510747,21382,77917
2014,42019,185943,151892,5257,60782
2014,42021,137732,114051,5386,43224
2014,42025,64441,52617,2304,50023
2014,42027,158742,136668,3599,51367
2014,42029,512784,406461,14236,85373
2014,42031,38821,32627,1271,43783
2014,42033,81191,68074,2548,39592
2014,42035,39745,32389,1089,45411
2014,42037,67122,56367,1393,48540
2014,42039,87175,70728,2982,44598
2014,42041,243762,199703,5479,62759
2014,42043,271453,217970,7973,52975
2014,42045,562960,452278,21504,62993
2014,42047,31194,25559,515,46705
2014,42049,278443,224846,9252,45560
2014,42051,134086,111535,5437,36562
2014,42055,152892,121746,3928,49487
2014,42059,37843,31499,677,52920
2014,42061,45750,38027,1919,44612
2014,42063,87706,73359,3020,42431
2014,42065,44638,36358,1420,44292
2014,42067,24796,19836,608,51250
2014,42069,212719,174726,5924,45265
2014,42071,533320,418796,11648,57403
2014,42073,88771,73389,2726,45356
2014,42075,136359,107945,5068,54068
2014,42077,357823,286122,16435,58603
2014,42079,318829,264187,11626,44311
2014,42081,116508,95689,2999,45161
2014,42083,42554,35177,1409,46639
2014,42085,114884,94926,3081,43574
2014,42087,46552,37580,933,40840
2014,42089,166314,137536,10134,63118
2014,42091,816857,657593,24756,79495
2014,42095,300654,245415,10824,61879
2014,42097,93944,77421,2484,39778
2014,42099,45634,36819,1029,55398
2014,42101,1560297,1249699,95649,39043
2014,42103,56191,47125,2583,58213
2014,42107,145797,120807,5143,43044
2014,42109,40323,31860,807,51981
2014,42111,76218,64541,1908,46217
2014,42115,41920,34789,966,50297
2014,42117,42274,34567,1354,48802
2014,42119,44874,37991,873,45512
2014,42121,53529,44143,1679,45460
2014,42123,40703,33364,1121,45071
2014,42125,208187,172358,4862,56047
2014,42127,51401,43312,2039,51232
2014,42129,359320,299578,9803,53844
2014,42131,28131,23043,830,59778
2014,42133,440755,354148,13889,58587
2014,44001,49060,40744,1415,66381
2014,44003,165128,137272,7681,62261
2014,44005,82358,69280,2516,71799
2014,44007,631974,513833,28128,47481
2014,44009,126653,106979,3922,71229
2014,45001,24434,19998,728,30317
2014,45003,164753,132671,6036,48882
2014,45007,192810,152899,7899,42837
2014,45011,21959,17407,1517,28692
2014,45013,175852,144562,4966,54996
2014,45015,198205,154856,5277,52427
2014,45019,381015,312797,12855,53308
2014,45021,56024,42987,942,36321
2014,45023,32337,25220,2130,35268
2014,45025,46125,36602,1921,33029
2014,45027,34113,27784,1782,32296
2014,45029,37771,30346,1692,35900
2014,45031,67799,54091,5434,34651
2014,45033,31127,24725,789,26446
2014,45035,148469,116466,6349,56277
2014,45037,26553,22314,1025,43803
2014,45039,22975,20069,985,35116
2014,45041,139231,109004,7601,43148
2014,45043,60773,49623,3258,45576
2014,45045,482752,382325,14389,49268
2014,45047,69520,55439,3295,37831
2014,45049,20405,16858,594,32823
2014,45051,298832,247464,10172,43001
2014,45053,27170,21190,1156,38128
2014,45055,63161,49986,2681,44411
2014,45057,83160,66676,3908,44412
2014,45059,66533,53821,3108,37638
2014,45063,277888,219499,9214,53980
2014,45067,31933,25383,1883,39240
2014,45069,27924,21137,1047,30295
2014,45071,37783,31118,1268,45091
2014,45073,75192,62261,2923,35159
2014,45075,90090,72209,3857,28680
2014,45077,120368,99044,3811,40136
2014,45079,401566,323609,16054,50028
2014,45081,20026,16078,434,43019
2014,45083,293542,231508,9442,43688
2014,45085,107919,84307,8123,36633
2014,45087,27876,22375,1103,39457
2014,45089,32695,25944,1276,28921
2014,45091,245346,191688,11421,52565
2014,46011,33314,27654,751,50455
2014,46013,38408,30633,304,53295
2014,46029,27938,21862,169,55960
2014,46081,22853,19829,375,45599
2014,46083,51548,37800,787,75823
2014,46093,26613,21328,101,56614
2014,46099,182882,142117,4743,54829
2014,46103,108242,84487,1520,47838
2014,46135,22514,17405,175,43750
2014,47001,75528,61408,3010,47821
2014,47003,46627,36135,1618,37293
2014,47009,126339,102950,5740,46819
2014,47011,102975,82470,4599,42563
2014,47013,39918,32732,1388,33464
2014,47017,28370,22820,855,35074
2014,47019,56886,47868,2099,33808
2014,47021,39764,31011,1364,47830
2014,47025,31592,25990,1345,33599
2014,47029,35374,28736,1566,26708
2014,47031,53623,42116,2154,45800
2014,47035,57985,48455,2140,41730
2014,47037,668347,538443,24120,47993
2014,47043,50575,39714,1779,43560
2014,47045,37935,29304,1175,50146
2014,47047,39011,31843,1778,55104
2014,47051,41402,33701,1776,43086
2014,47053,49472,38317,1684,36861
2014,47055,28853,23243,975,40441
2014,47057,22864,19300,885,34690
2014,47059,68335,56790,3478,36694
2014,47063,63036,49781,2998,33935
2014,47065,351220,285314,13637,48379
2014,47069,25965,21322,2269,33684
2014,47071,25870,21717,1243,36222
2014,47073,56735,46472,2235,40077
2014,47077,28009,22421,1112,36423
2014,47079,32204,26013,1695,36546
2014,47081,24384,20372,850,36818
2014,47089,52677,43483,1872,41589
2014,47093,448644,363276,13276,46860
2014,47097,27382,22518,1103,29614
2014,47099,42274,33000,1814,32104
2014,47103,33637,26634,1026,41070
2014,47105,50771,41864,1519,55217
2014,47107,52626,42495,1523,38199
2014,47109,26267,20964,1501,29668
2014,47111,23003,17857,791,36374
2014,47113,98178,77656,2943,42412
2014,47115,28407,23072,1231,41103
2014,47117,31269,24701,1041,41080
2014,47119,85515,66958,3502,53990
2014,47123,45233,36551,2051,34240
2014,47125,189961,143131,6140,50941
2014,47129,21660,17735,722,33906
2014,47131,30941,24510,1032,42374
2014,47133,22028,18587,379,37393
2014,47141,74165,60444,2438,35516
2014,47143,32641,25525,1101,35971
2014,47145,52748,43500,1983,42292
2014,47147,68079,52596,3491,51883
2014,47149,288906,224535,9438,52502
2014,47151,21417,17187,1049,30492
2014,47155,95110,77147,4124,39175
2014,47157,938803,725940,41854,43938
2014,47163,157047,129359,4605,38251
2014,47165,172706,135125,5773,58316
2014,47167,61623,47533,3580,51515
2014,47177,39969,31807,1114,37325
2014,47179,126242,104027,3740,42950
2014,47183,34373,28668,1418,34066
2014,47185,26301,21553,1328,34670
2014,47187,205226,154319,4516,93337
2014,47189,125376,98751,2954,59685
2014,48001,57627,47196,586,43399
2014,48005,87750,67357,4075,42156
2014,48007,20344,17873,445,50484
2014,48013,47774,35386,921,56961
