Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI,Total Population (ACS1),Labor Force (ACS1),Unemployed (ACS1),Median Income (ACS1),Total Population (ACS5),Labor Force (ACS5),Unemployed (ACS5),Median Income (ACS5),Total Population (ACSSE),Labor Force (ACSSE),Unemployed (ACSSE),Median Income (ACSSE),FarP,RucaRural,RucaSuburban,RucaUrban,CdcRurality
2018,36045,3948,8271,178611,4984,11048,235672,111755.0,87104.0,2238.0,53146.0,114448.0,89445.0,3093.0,52268.0,111755.0,87104.0,2238.0,53146.0,0.0,5.0,8.0,13.0,4.0
2019,36045,4193,9407,202626,4952,11445,232622,109834.0,86550.0,2411.0,53917.0,112842.0,88137.0,2866.0,52685.0,109834.0,86550.0,2411.0,53917.0,0.0,5.0,8.0,13.0,4.0
2020,36045,4308,8861,210471,4710,10125,230825,,,,,111454.0,87060.0,2613.0,54726.0,,,,,0.0,5.0,8.0,13.0,4.0
2011,36047,58838,90757,2848472,62250,108994,3072835,2532645.0,1999540.0,149300.0,42752.0,2486119.0,1960111.0,114085.0,44593.0,,,,,0.0,7.0,1.0,753.0,1.0
2012,36047,57557,90031,3050119,64082,114281,3389537,2565635.0,2027847.0,141720.0,45230.0,2512740.0,1984480.0,126874.0,45215.0,,,,,0.0,7.0,1.0,753.0,1.0
2013,36047,54644,84184,2922261,62634,111689,3420119,2592149.0,2051110.0,135002.0,47520.0,2539789.0,2006662.0,136106.0,46085.0,,,,,0.0,7.0,1.0,753.0,1.0
2014,36047,48378,73954,2583155,54591,97840,3231858,2621793.0,2074383.0,112445.0,47966.0,2570801.0,2031461.0,135252.0,46958.0,2621793.0,2074383.0,112445.0,47966.0,0.0,7.0,1.0,753.0,1.0
2015,36047,56728,82960,3618128,69174,122364,4579823,2636735.0,2087398.0,101761.0,51141.0,2595259.0,2051603.0,129667.0,48201.0,2636735.0,2087398.0,101761.0,51141.0,0.0,7.0,1.0,753.0,1.0
2016,36047,68044,97744,4689504,88283,156486,6039944,2629150.0,2083392.0,94256.0,55150.0,2606852.0,2062418.0,117928.0,50640.0,2629150.0,2083392.0,94256.0,55150.0,0.0,7.0,1.0,753.0,1.0
2017,36047,59854,86140,4126461,74783,129867,5113184,2648771.0,2102940.0,85948.0,56942.0,2635121.0,2088858.0,106976.0,52782.0,2648771.0,2102940.0,85948.0,56942.0,0.0,7.0,1.0,753.0,1.0
2018,36047,60498,85768,4447036,73259,125496,5399280,2582830.0,2050989.0,63329.0,61220.0,2600747.0,2061526.0,91531.0,56015.0,2582830.0,2050989.0,63329.0,61220.0,0.0,7.0,1.0,753.0,1.0
2019,36047,59430,84515,4464577,88735,153258,7915376,2559903.0,2037012.0,59049.0,66937.0,2589974.0,2054543.0,80619.0,60231.0,2559903.0,2037012.0,59049.0,66937.0,0.0,7.0,1.0,753.0,1.0
2020,36047,57758,79370,4919437,93188,152597,8497976,,,,,2576771.0,2046251.0,84940.0,63973.0,,,,,0.0,7.0,1.0,753.0,1.0
2011,36049,1291,2772,51445,569,1188,22211,,,,,27037.0,21173.0,860.0,44281.0,,,,,0.0,5.0,2.0,0.0,6.0
2012,36049,528,1077,22191,585,1126,20537,,,,,27062.0,21280.0,895.0,45187.0,,,,,0.0,5.0,2.0,0.0,6.0
2013,36049,486,957,17525,501,1003,18644,,,,,27108.0,21414.0,1048.0,46840.0,,,,,0.0,5.0,2.0,0.0,6.0
2014,36049,313,617,11073,432,858,17479,,,,,27164.0,21528.0,1196.0,46990.0,27220.0,21535.0,1705.0,48657.0,0.0,5.0,2.0,0.0,6.0
2015,36049,441,869,17898,516,1029,20547,,,,,27124.0,21523.0,1080.0,49819.0,26957.0,21376.0,713.0,51677.0,0.0,5.0,2.0,0.0,6.0
2016,36049,593,1173,28247,642,1268,26992,,,,,27107.0,21461.0,1011.0,49976.0,26865.0,21169.0,628.0,47205.0,0.0,5.0,2.0,0.0,6.0
2017,36049,420,862,19643,521,962,23084,,,,,26845.0,21272.0,968.0,51475.0,26551.0,21260.0,664.0,52165.0,0.0,5.0,2.0,0.0,6.0
2018,36049,437,821,20502,518,982,23318,,,,,26719.0,21154.0,872.0,52380.0,26447.0,21427.0,390.0,52159.0,0.0,5.0,2.0,0.0,6.0
2019,36049,464,924,24343,438,825,20033,,,,,26572.0,21092.0,601.0,54524.0,26296.0,21160.0,439.0,56639.0,0.0,5.0,2.0,0.0,6.0
2020,36049,533,962,27798,484,828,23252,,,,,26456.0,21079.0,611.0,56192.0,,,,,0.0,5.0,2.0,0.0,6.0
2011,36051,1183,2226,47913,1664,2882,69544,65070.0,53898.0,1761.0,50513.0,65387.0,53824.0,1751.0,53231.0,,,,,0.0,8.0,7.0,0.0,2.0
2012,36051,1314,2452,60668,1398,2399,59889,64810.0,54114.0,1618.0,53123.0,65215.0,53829.0,1856.0,54244.0,,,,,0.0,8.0,7.0,0.0,2.0
2013,36051,1217,2189,59640,1300,2252,52243,64705.0,54465.0,1711.0,52061.0,65087.0,53972.0,2016.0,53518.0,,,,,0.0,8.0,7.0,0.0,2.0
2014,36051,894,1507,35897,1009,1624,41512,64586.0,54461.0,1976.0,48456.0,64867.0,53902.0,1946.0,52200.0,64586.0,54461.0,1976.0,48456.0,0.0,8.0,7.0,0.0,2.0
2015,36051,1231,2073,55640,1395,2266,64134,64717.0,53894.0,1481.0,53441.0,64801.0,54112.0,1726.0,51734.0,64717.0,53894.0,1481.0,53441.0,0.0,8.0,7.0,0.0,2.0
2016,36051,1669,2969,82264,1806,3094,85708,64257.0,54655.0,932.0,53121.0,64622.0,54286.0,1584.0,52724.0,64257.0,54655.0,932.0,53121.0,0.0,8.0,7.0,0.0,2.0
2017,36051,1220,2173,57833,1343,2240,60798,63799.0,54307.0,1415.0,55931.0,64373.0,54241.0,1485.0,53654.0,63799.0,54307.0,1415.0,55931.0,0.0,8.0,7.0,0.0,2.0
2018,36051,1214,2061,58933,1367,2223,76501,63227.0,53188.0,871.0,61609.0,63907.0,53897.0,1257.0,56071.0,63227.0,53188.0,871.0,61609.0,0.0,8.0,7.0,0.0,2.0
2019,36051,1350,2356,77681,1454,2475,69911,62914.0,53278.0,726.0,59173.0,63591.0,53763.0,1077.0,59510.0,62914.0,53278.0,726.0,59173.0,0.0,8.0,7.0,0.0,2.0
2020,36051,1424,2373,74020,1442,2325,85071,,,,,63218.0,53481.0,1229.0,60248.0,,,,,0.0,8.0,7.0,0.0,2.0
2011,36053,1799,3375,80205,1731,3052,69467,73365.0,60098.0,1705.0,50173.0,73156.0,59078.0,2128.0,53473.0,,,,,0.0,6.0,10.0,0.0,3.0
2012,36053,1695,3058,86887,1785,3211,77512,72382.0,59301.0,1684.0,47989.0,72977.0,59287.0,2134.0,52293.0,,,,,0.0,6.0,10.0,0.0,3.0
2013,36053,1559,2871,70206,1683,3004,76276,72382.0,59888.0,1796.0,52300.0,72839.0,59516.0,2037.0,53589.0,,,,,0.0,6.0,10.0,0.0,3.0
2014,36053,1133,1946,49039,1290,2061,58110,72369.0,60044.0,2026.0,51873.0,72731.0,59711.0,1850.0,53584.0,72369.0,60044.0,2026.0,51873.0,0.0,6.0,10.0,0.0,3.0
2015,36053,1558,2746,77448,1709,2926,85644,71849.0,59294.0,1985.0,60286.0,72427.0,59567.0,1781.0,54145.0,71849.0,59294.0,1985.0,60286.0,0.0,6.0,10.0,0.0,3.0
2016,36053,2241,4041,120770,2287,3978,107596,71329.0,59455.0,1450.0,60630.0,72089.0,59502.0,1700.0,55858.0,71329.0,59455.0,1450.0,60630.0,0.0,6.0,10.0,0.0,3.0
2017,36053,1666,2937,94848,1781,2954,85074,70965.0,58763.0,1166.0,57069.0,71760.0,59377.0,1542.0,58365.0,70965.0,58763.0,1166.0,57069.0,0.0,6.0,10.0,0.0,3.0
2018,36053,1506,2610,79565,1735,2923,93229,70795.0,59098.0,1491.0,59678.0,71359.0,59311.0,1655.0,60228.0,70795.0,59098.0,1491.0,59678.0,0.0,6.0,10.0,0.0,3.0
2019,36053,1748,3061,106628,1670,2959,93202,70941.0,58827.0,782.0,62918.0,71205.0,59117.0,1423.0,61633.0,70941.0,58827.0,782.0,62918.0,0.0,6.0,10.0,0.0,3.0
2020,36053,1705,2901,98008,1701,2813,101339,,,,,70990.0,59045.0,1358.0,61176.0,,,,,0.0,6.0,10.0,0.0,3.0
2011,36055,10032,16586,446198,11686,19729,596736,745625.0,601164.0,31057.0,50204.0,742783.0,595519.0,28653.0,52260.0,,,,,0.0,2.0,13.0,178.0,1.0
2012,36055,10065,16984,486689,11800,20089,687427,747813.0,604239.0,34586.0,50733.0,744746.0,598618.0,30442.0,52700.0,,,,,0.0,2.0,13.0,178.0,1.0
2013,36055,9038,14909,421284,11316,19135,663979,749606.0,607737.0,34291.0,51665.0,746548.0,601590.0,32345.0,52394.0,,,,,0.0,2.0,13.0,178.0,1.0
2014,36055,6704,10592,294995,8031,12842,425849,749857.0,608323.0,28162.0,51217.0,748076.0,604400.0,31446.0,52501.0,749857.0,608323.0,28162.0,51217.0,0.0,2.0,13.0,178.0,1.0
2015,36055,9276,15046,497914,11837,19848,683263,749600.0,608353.0,25882.0,54077.0,749356.0,606638.0,30241.0,52553.0,749600.0,608353.0,25882.0,54077.0,0.0,2.0,13.0,178.0,1.0
2016,36055,12653,21168,731886,15946,26998,961483,747727.0,608906.0,22636.0,54492.0,749236.0,607477.0,28735.0,53568.0,747727.0,608906.0,22636.0,54492.0,0.0,2.0,13.0,178.0,1.0
2017,36055,10183,16521,571581,11719,19150,805256,747642.0,609287.0,21711.0,57561.0,748680.0,608192.0,25916.0,55272.0,747642.0,609287.0,21711.0,57561.0,0.0,2.0,13.0,178.0,1.0
2018,36055,10037,16053,569160,12000,19194,830705,742474.0,605945.0,19450.0,60222.0,744248.0,605112.0,23013.0,57479.0,742474.0,605945.0,19450.0,60222.0,0.0,2.0,13.0,178.0,1.0
2019,36055,10515,17089,683904,12576,21153,1032806,741770.0,607415.0,17509.0,62103.0,743341.0,605596.0,21385.0,60075.0,741770.0,607415.0,17509.0,62103.0,0.0,2.0,13.0,178.0,1.0
2020,36055,10802,16738,700053,12956,21123,870614,,,,,743084.0,606860.0,20484.0,62087.0,,,,,0.0,2.0,13.0,178.0,1.0
2011,36057,1224,2456,42756,1520,2901,60421,,,,,49985.0,39714.0,2603.0,43254.0,,,,,0.0,4.0,12.0,0.0,5.0
2012,36057,1085,2085,41704,1273,2341,42074,,,,,50025.0,39816.0,2715.0,42830.0,,,,,0.0,4.0,12.0,0.0,5.0
2013,36057,1044,1974,34713,1148,2120,40427,,,,,50019.0,39843.0,2539.0,44156.0,,,,,0.0,4.0,12.0,0.0,5.0
2014,36057,794,1480,27544,910,1634,33883,,,,,49951.0,39789.0,2522.0,44167.0,49779.0,39586.0,2382.0,40899.0,0.0,4.0,12.0,0.0,5.0
2015,36057,968,1801,36713,1273,2274,49333,,,,,49779.0,39698.0,2117.0,43764.0,49642.0,39495.0,2076.0,45938.0,0.0,4.0,12.0,0.0,5.0
2016,36057,1415,2710,57070,1481,2737,61256,,,,,49667.0,39610.0,1992.0,44455.0,49276.0,39193.0,1419.0,41713.0,0.0,4.0,12.0,0.0,5.0
2017,36057,1059,1995,41572,1180,2132,49572,,,,,49500.0,39440.0,1740.0,47449.0,49258.0,39295.0,1344.0,47978.0,0.0,4.0,12.0,0.0,5.0
2018,36057,1065,1918,41762,1212,2229,50325,,,,,49426.0,39377.0,1801.0,45837.0,49455.0,40048.0,1434.0,40038.0,0.0,4.0,12.0,0.0,5.0
2019,36057,1230,2327,51015,1245,2245,58234,,,,,49302.0,39377.0,1541.0,49462.0,49221.0,39830.0,1571.0,55685.0,0.0,4.0,12.0,0.0,5.0
2020,36057,1226,2140,52161,1292,2207,62327,,,,,49294.0,39368.0,1416.0,50146.0,,,,,0.0,4.0,12.0,0.0,5.0
2011,36059,23550,42905,2053966,25663,42986,1823854,1344436.0,1077495.0,53238.0,91414.0,1332947.0,1061757.0,44760.0,95823.0,,,,,0.0,5.0,0.0,279.0,2.0
2012,36059,23908,44723,2203896,27043,46312,2169633,1349233.0,1085523.0,51465.0,93214.0,1338712.0,1069623.0,48312.0,97049.0,,,,,0.0,5.0,0.0,279.0,2.0
2013,36059,22975,43118,2321761,25979,44809,2224923,1352146.0,1089615.0,46650.0,96193.0,1343765.0,1076163.0,51808.0,97690.0,,,,,0.0,5.0,0.0,279.0,2.0
2014,36059,18891,35024,1736242,21398,35815,1807646,1358627.0,1098235.0,38727.0,99035.0,1350601.0,1085109.0,50094.0,98401.0,1358627.0,1098235.0,38727.0,99035.0,0.0,5.0,0.0,279.0,2.0
2015,36059,22975,43421,2259327,27025,45906,2417231,1361350.0,1101703.0,34617.0,101830.0,1354612.0,1091381.0,45819.0,99465.0,1361350.0,1101703.0,34617.0,101830.0,0.0,5.0,0.0,279.0,2.0
2016,36059,29837,57139,2721398,35442,61580,3464753,1361500.0,1102943.0,29790.0,105870.0,1356801.0,1095011.0,41435.0,102044.0,1361500.0,1102943.0,29790.0,105870.0,0.0,5.0,0.0,279.0,2.0
2017,36059,25896,48654,2627221,29902,50982,3266495,1369514.0,1110903.0,24111.0,108133.0,1363069.0,1102475.0,35417.0,105744.0,1369514.0,1110903.0,24111.0,108133.0,0.0,5.0,0.0,279.0,2.0
2018,36059,25456,47188,3105333,29665,49692,2902206,1358343.0,1102592.0,22751.0,116304.0,1356564.0,1098579.0,30530.0,111240.0,1358343.0,1102592.0,22751.0,116304.0,0.0,5.0,0.0,279.0,2.0
2019,36059,27140,50754,3115972,31076,54260,3414282,1356924.0,1101959.0,24402.0,118453.0,1356509.0,1099386.0,27645.0,116100.0,1356924.0,1101959.0,24402.0,118453.0,0.0,5.0,0.0,279.0,2.0
2020,36059,28045,50614,3414972,32702,55019,3932712,,,,,1355683.0,1098612.0,29635.0,120036.0,,,,,0.0,5.0,0.0,279.0,2.0
2011,36061,71399,99849,6820350,80402,124022,8611137,1601948.0,1389625.0,83232.0,66299.0,1588257.0,1375407.0,77297.0,67204.0,,,,,0.0,2.0,0.0,286.0,1.0
2012,36061,68408,96694,7669844,80320,127852,11003015,1619090.0,1402674.0,83843.0,67099.0,1596735.0,1384216.0,80426.0,68370.0,,,,,0.0,2.0,0.0,286.0,1.0
2013,36061,64390,90928,7066748,76031,119570,9533482,1626159.0,1412105.0,71153.0,72190.0,1605272.0,1393683.0,82234.0,69659.0,,,,,0.0,2.0,0.0,286.0,1.0
2014,36061,56802,78928,6381221,59874,94101,8360252,1636268.0,1418130.0,62703.0,76089.0,1618398.0,1405088.0,77519.0,71656.0,1636268.0,1418130.0,62703.0,76089.0,0.0,2.0,0.0,286.0,1.0
2015,36061,64881,88063,8661735,78586,121573,11382619,1644518.0,1426666.0,59398.0,75575.0,1629507.0,1414565.0,71577.0,72871.0,1644518.0,1426666.0,59398.0,75575.0,0.0,2.0,0.0,286.0,1.0
2016,36061,76175,102852,9011293,99141,149889,13345742,1643734.0,1426471.0,52552.0,77559.0,1634989.0,1418972.0,65859.0,75513.0,1643734.0,1426471.0,52552.0,77559.0,0.0,2.0,0.0,286.0,1.0
2017,36061,68408,92043,8538560,78511,117027,12473140,1664727.0,1448507.0,52317.0,85071.0,1653877.0,1437692.0,59771.0,79781.0,1664727.0,1448507.0,52317.0,85071.0,0.0,2.0,0.0,286.0,1.0
2018,36061,68126,90002,8352563,76580,112652,11745924,1628701.0,1418001.0,46659.0,85066.0,1632480.0,1419185.0,54298.0,82459.0,1628701.0,1418001.0,46659.0,85066.0,0.0,2.0,0.0,286.0,1.0
2019,36061,60491,81138,7047283,106680,159875,21572201,1628706.0,1418947.0,40976.0,93651.0,1631993.0,1419566.0,49633.0,86553.0,1628706.0,1418947.0,40976.0,93651.0,0.0,2.0,0.0,286.0,1.0
2020,36061,65597,85476,8077551,102837,148305,24550778,,,,,1629153.0,1418173.0,54129.0,89812.0,,,,,0.0,2.0,0.0,286.0,1.0
2011,36063,3286,5739,133143,3572,6145,144001,216011.0,176249.0,8318.0,45398.0,216036.0,175054.0,8464.0,46599.0,,,,,0.0,5.0,18.0,39.0,2.0
2012,36063,3459,6004,140082,3743,6405,156568,215124.0,175706.0,9722.0,48464.0,215869.0,175348.0,9179.0,47736.0,,,,,0.0,5.0,18.0,39.0,2.0
2013,36063,3617,6505,154102,3584,5970,154441,214249.0,176256.0,10196.0,46775.0,215465.0,175636.0,9369.0,47955.0,,,,,0.0,5.0,18.0,39.0,2.0
2014,36063,2363,3938,89410,2725,4371,117861,213525.0,175500.0,6741.0,49700.0,214973.0,175743.0,8777.0,49091.0,213525.0,175500.0,6741.0,49700.0,0.0,5.0,18.0,39.0,2.0
2015,36063,3324,5809,151435,3743,6199,170368,212652.0,174930.0,6636.0,48160.0,214150.0,175463.0,8238.0,49449.0,212652.0,174930.0,6636.0,48160.0,0.0,5.0,18.0,39.0,2.0
2016,36063,4488,7944,209610,4822,8019,225568,211758.0,174929.0,4708.0,50233.0,213374.0,175233.0,7729.0,50094.0,211758.0,174929.0,4708.0,50233.0,0.0,5.0,18.0,39.0,2.0
2017,36063,3526,6019,168956,3789,6236,179228,211328.0,174055.0,5298.0,54743.0,212675.0,174916.0,6691.0,51656.0,211328.0,174055.0,5298.0,54743.0,0.0,5.0,18.0,39.0,2.0
2018,36063,3347,5636,164391,3587,5894,183980,210433.0,174363.0,4857.0,55306.0,211704.0,174356.0,5636.0,54085.0,210433.0,174363.0,4857.0,55306.0,0.0,5.0,18.0,39.0,2.0
2019,36063,3605,6194,183304,3905,6537,198241,209281.0,171610.0,4745.0,56304.0,210820.0,173556.0,5295.0,55522.0,209281.0,171610.0,4745.0,56304.0,0.0,5.0,18.0,39.0,2.0
2020,36063,3647,6091,184310,3816,6050,195324,,,,,210145.0,173431.0,5515.0,57252.0,,,,,0.0,5.0,18.0,39.0,2.0
2011,36065,3134,5698,117219,3980,7066,153844,234287.0,190614.0,8918.0,46736.0,234549.0,189360.0,8108.0,48382.0,,,,,0.0,8.0,23.0,43.0,3.0
2012,36065,3099,5564,117291,3656,6387,139695,233556.0,189560.0,10131.0,46728.0,234336.0,189492.0,8659.0,49148.0,,,,,0.0,8.0,23.0,43.0,3.0
2013,36065,2830,5056,109439,4005,7072,169273,233585.0,190037.0,7982.0,43702.0,234206.0,189663.0,8807.0,48729.0,,,,,0.0,8.0,23.0,43.0,3.0
2014,36065,2045,3574,73267,2739,4571,108111,232871.0,188807.0,8371.0,48803.0,233944.0,189667.0,9019.0,48931.0,232871.0,188807.0,8371.0,48803.0,0.0,8.0,23.0,43.0,3.0
2015,36065,2925,5156,124313,4239,7237,193555,232500.0,188103.0,6881.0,48023.0,233558.0,189310.0,8325.0,48246.0,232500.0,188103.0,6881.0,48023.0,0.0,8.0,23.0,43.0,3.0
2016,36065,4132,7454,178542,4655,8082,222620,231190.0,187620.0,4808.0,52996.0,232858.0,188827.0,7610.0,49838.0,231190.0,187620.0,4808.0,52996.0,0.0,8.0,23.0,43.0,3.0
2017,36065,3237,5587,143976,3760,6486,181015,231332.0,187750.0,4784.0,53902.0,232324.0,188425.0,6562.0,51316.0,231332.0,187750.0,4784.0,53902.0,0.0,8.0,23.0,43.0,3.0
2018,36065,3058,5474,140876,3519,5905,192215,229577.0,185887.0,4189.0,54593.0,230782.0,187123.0,5947.0,53844.0,229577.0,185887.0,4189.0,54593.0,0.0,8.0,23.0,43.0,3.0
2019,36065,3258,5703,157691,3791,6935,199448,228671.0,186393.0,5020.0,57391.0,229959.0,186606.0,4978.0,56027.0,228671.0,186393.0,5020.0,57391.0,0.0,8.0,23.0,43.0,3.0
2020,36065,3466,5635,174872,3933,6658,210578,,,,,229074.0,185823.0,4738.0,59113.0,,,,,0.0,8.0,23.0,43.0,3.0
2011,36067,7179,12299,318134,8283,14027,383726,466960.0,374567.0,16851.0,53946.0,464921.0,370906.0,15987.0,52636.0,,,,,0.0,3.0,13.0,124.0,3.0
2012,36067,7131,12239,346052,8470,14475,529916,466852.0,375181.0,18964.0,52522.0,466179.0,373041.0,17024.0,53593.0,,,,,0.0,3.0,13.0,124.0,3.0
2013,36067,6654,11449,313499,7954,13583,390860,468387.0,378401.0,19521.0,52110.0,467202.0,374927.0,18768.0,54242.0,,,,,0.0,3.0,13.0,124.0,3.0
2014,36067,5027,8111,228947,5846,9445,277215,468196.0,376907.0,17783.0,52947.0,467846.0,375867.0,18629.0,54498.0,468196.0,376907.0,17783.0,52947.0,0.0,3.0,13.0,124.0,3.0
2015,36067,6868,11305,421445,8674,14940,858672,468463.0,379378.0,15059.0,57365.0,468304.0,377171.0,17227.0,55092.0,468463.0,379378.0,15059.0,57365.0,0.0,3.0,13.0,124.0,3.0
2016,36067,9202,15737,520548,11835,20168,698523,466194.0,377647.0,12508.0,56991.0,468050.0,377769.0,16335.0,55717.0,466194.0,377647.0,12508.0,56991.0,0.0,3.0,13.0,124.0,3.0
2017,36067,7479,12438,414774,8755,14400,655834,465398.0,378377.0,13876.0,57652.0,467669.0,378406.0,15253.0,57271.0,465398.0,378377.0,13876.0,57652.0,0.0,3.0,13.0,124.0,3.0
2018,36067,7269,11947,415677,8702,14095,521793,461809.0,375891.0,12897.0,59883.0,464242.0,376244.0,14018.0,59225.0,461809.0,375891.0,12897.0,59883.0,0.0,3.0,13.0,124.0,3.0
2019,36067,7665,12561,452084,9184,15430,660435,460528.0,374491.0,9101.0,61577.0,462872.0,375795.0,12390.0,61359.0,460528.0,374491.0,9101.0,61577.0,0.0,3.0,13.0,124.0,3.0
2020,36067,7747,12140,484213,9535,15560,638893,,,,,461591.0,374780.0,13409.0,62668.0,,,,,0.0,3.0,13.0,124.0,3.0
2011,36069,2761,5025,148943,2685,4608,124813,108525.0,88082.0,4063.0,52162.0,107070.0,85829.0,3478.0,57069.0,,,,,0.0,3.0,12.0,10.0,2.0
2012,36069,2905,5268,173952,2770,4818,159093,108519.0,88208.0,4407.0,52338.0,107728.0,86775.0,3740.0,56455.0,,,,,0.0,3.0,12.0,10.0,2.0
2013,36069,2735,4834,186266,2686,4550,128326,109103.0,88634.0,4278.0,58165.0,108311.0,87494.0,4163.0,56479.0,,,,,0.0,3.0,12.0,10.0,2.0
2014,36069,1808,2956,107628,2001,3184,93917,109707.0,90104.0,3163.0,59093.0,108975.0,88430.0,3797.0,57318.0,109707.0,90104.0,3163.0,59093.0,0.0,3.0,12.0,10.0,2.0
2015,36069,2845,5028,164924,2848,4778,178681,109561.0,90133.0,2478.0,57711.0,109192.0,89008.0,3629.0,57416.0,109561.0,90133.0,2478.0,57711.0,0.0,3.0,12.0,10.0,2.0
2016,36069,3948,7041,235699,3618,6157,217047,109828.0,90043.0,1648.0,57448.0,109450.0,89406.0,3152.0,58070.0,109828.0,90043.0,1648.0,57448.0,0.0,3.0,12.0,10.0,2.0
2017,36069,2898,5027,182461,2889,4743,171878,109899.0,90332.0,1869.0,66004.0,109491.0,89452.0,2704.0,61710.0,109899.0,90332.0,1869.0,66004.0,0.0,3.0,12.0,10.0,2.0
2018,36069,2893,4878,185932,2784,4501,264894,109864.0,89843.0,1884.0,62522.0,109472.0,89648.0,2320.0,63359.0,109864.0,89843.0,1884.0,62522.0,0.0,3.0,12.0,10.0,2.0
2019,36069,3139,5429,316505,2917,5055,209685,109777.0,90558.0,1346.0,66568.0,109511.0,89843.0,1960.0,64944.0,109777.0,90558.0,1346.0,66568.0,0.0,3.0,12.0,10.0,2.0
2020,36069,3039,5073,247846,2931,4776,199775,,,,,109774.0,90306.0,2018.0,64795.0,,,,,0.0,3.0,12.0,10.0,2.0
2011,36071,7058,13270,448699,8276,15249,431932,374872.0,286517.0,15622.0,66224.0,371833.0,281763.0,13033.0,70294.0,,,,,0.0,6.0,21.0,52.0,2.0
2012,36071,7403,14084,428436,9051,16000,481805,374512.0,288916.0,16727.0,66458.0,372951.0,284140.0,14627.0,70712.0,,,,,0.0,6.0,21.0,52.0,2.0
2013,36071,7225,13735,393158,8399,14796,450103,375592.0,287826.0,15098.0,68950.0,373902.0,285563.0,15425.0,70458.0,,,,,0.0,6.0,21.0,52.0,2.0
2014,36071,5821,10776,310001,6435,11022,338068,376099.0,289938.0,10841.0,70240.0,374518.0,287180.0,14765.0,70794.0,376099.0,289938.0,10841.0,70240.0,0.0,6.0,21.0,52.0,2.0
2015,36071,7655,14885,444802,8752,15610,529503,377647.0,292035.0,9101.0,73031.0,375384.0,288626.0,13470.0,70848.0,377647.0,292035.0,9101.0,73031.0,0.0,6.0,21.0,52.0,2.0
2016,36071,10530,20929,682220,11869,21591,732462,379210.0,294452.0,8772.0,73025.0,376242.0,290294.0,12277.0,71910.0,379210.0,294452.0,8772.0,73025.0,0.0,6.0,21.0,52.0,2.0
2017,36071,8678,16698,553850,9433,16718,591864,382226.0,296371.0,8336.0,79311.0,378174.0,292199.0,10376.0,75146.0,382226.0,296371.0,8336.0,79311.0,0.0,6.0,21.0,52.0,2.0
2018,36071,8377,16064,519191,8972,15616,631795,381951.0,295914.0,7400.0,75825.0,378227.0,292565.0,9057.0,76716.0,381951.0,295914.0,7400.0,75825.0,0.0,6.0,21.0,52.0,2.0
2019,36071,9112,18030,661810,9950,18062,666736,384940.0,299808.0,5718.0,84458.0,380085.0,294438.0,7896.0,79944.0,384940.0,299808.0,5718.0,84458.0,0.0,6.0,21.0,52.0,2.0
2020,36071,9750,18040,791997,10218,18043,793361,,,,,382077.0,296523.0,8900.0,80816.0,,,,,0.0,6.0,21.0,52.0,2.0
2011,36073,829,1522,26461,848,1597,28628,,,,,43011.0,34620.0,2000.0,47788.0,,,,,0.0,8.0,3.0,0.0,2.0
2012,36073,803,1499,27748,955,1750,32283,,,,,42995.0,34780.0,2011.0,50113.0,,,,,0.0,8.0,3.0,0.0,2.0
2013,36073,707,1350,25504,894,1564,33057,,,,,42663.0,34703.0,2267.0,48502.0,,,,,0.0,8.0,3.0,0.0,2.0
2014,36073,472,854,15500,598,951,21267,,,,,42492.0,34675.0,2071.0,48015.0,41984.0,34701.0,918.0,47433.0,0.0,8.0,3.0,0.0,2.0
2015,36073,749,1341,28555,898,1507,33264,,,,,42204.0,34614.0,1719.0,46359.0,41582.0,34284.0,1016.0,50519.0,0.0,8.0,3.0,0.0,2.0
2016,36073,1047,1900,43344,1180,2070,47190,,,,,41938.0,34601.0,1445.0,48731.0,41346.0,34548.0,1513.0,52374.0,0.0,8.0,3.0,0.0,2.0
2017,36073,772,1387,30288,862,1475,34168,,,,,41584.0,34333.0,1248.0,49223.0,40983.0,34081.0,1047.0,47810.0,0.0,8.0,3.0,0.0,2.0
2018,36073,760,1362,33129,808,1375,34508,,,,,41175.0,34052.0,999.0,51843.0,40612.0,34010.0,698.0,53277.0,0.0,8.0,3.0,0.0,2.0
2019,36073,804,1357,40227,876,1473,35169,,,,,40904.0,33908.0,1014.0,52620.0,40352.0,34072.0,1106.0,52323.0,0.0,8.0,3.0,0.0,2.0
2020,36073,930,1545,40215,847,1363,35819,,,,,40624.0,33846.0,1112.0,52958.0,,,,,0.0,8.0,3.0,0.0,2.0
2011,36075,2007,3704,73022,2441,4279,91621,122228.0,98191.0,5483.0,43372.0,122206.0,97485.0,6071.0,47036.0,,,,,0.0,9.0,19.0,2.0,3.0
2012,36075,2120,3862,80143,2386,4288,91837,121700.0,98235.0,5138.0,46961.0,122055.0,97735.0,5961.0,47288.0,,,,,0.0,9.0,19.0,2.0,3.0
2013,36075,1892,3479,75414,2281,4014,94469,121165.0,97965.0,6875.0,46533.0,121797.0,98003.0,6339.0,48051.0,,,,,0.0,9.0,19.0,2.0,3.0
