Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI,Total Population (ACS1),Labor Force (ACS1),Unemployed (ACS1),Median Income (ACS1),Total Population (ACS5),Labor Force (ACS5),Unemployed (ACS5),Median Income (ACS5),Total Population (ACSSE),Labor Force (ACSSE),Unemployed (ACSSE),Median Income (ACSSE),FarP,RucaRural,RucaSuburban,RucaUrban,CdcRurality
2018,28089,3246,6510,255687,3028,5907,199012,105630,81907,1246,75992,103498,80121.0,2659.0,71690.0,105630,81907.0,1246.0,75992.0,0.0,0.0,7.0,14.0,3.0
2019,28089,3502,7135,276102,3209,6439,231078,106272,83863,2130,68171,104562,81284.0,2656.0,71824.0,106272,83863.0,2130.0,68171.0,0.0,0.0,7.0,14.0,3.0
2014,28121,3177,6266,137706,2866,5723,135045,148070,115716,3285,58755,145483,113535.0,4328.0,58811.0,148070,115716.0,3285.0,58755.0,0.0,0.0,7.0,20.0,3.0
2015,28121,3965,7887,197573,3591,7224,209596,149039,116690,3603,57500,146761,114743.0,3939.0,58801.0,149039,116690.0,3603.0,57500.0,0.0,0.0,7.0,20.0,3.0
2016,28121,4930,9915,253883,4751,9751,272009,150228,118987,3399,62332,147930,115853.0,3722.0,59370.0,150228,118987.0,3399.0,62332.0,0.0,0.0,7.0,20.0,3.0
2017,28121,3863,7762,195023,3619,7252,196182,152080,120798,2839,66054,149645,117810.0,3352.0,61605.0,152080,120798.0,2839.0,66054.0,0.0,0.0,7.0,20.0,3.0
2018,28121,3704,7246,199283,3504,6868,188335,153902,123138,2877,66480,151240,119621.0,3253.0,64557.0,153902,123138.0,2877.0,66480.0,0.0,0.0,7.0,20.0,3.0
2019,28121,4103,8058,217568,3731,7579,221273,155271,124250,3847,67012,152677,121510.0,3288.0,65996.0,155271,124250.0,3847.0,67012.0,0.0,0.0,7.0,20.0,3.0
2014,29019,3488,5803,134437,3264,5224,138685,172717,141618,4093,50085,168268,137079.0,5279.0,49059.0,172717,141618.0,4093.0,50085.0,0.0,1.0,5.0,23.0,4.0
2015,29019,4470,7627,209023,5156,8822,245213,174974,142871,3810,50520,170770,139306.0,4827.0,49899.0,174974,142871.0,3810.0,50520.0,0.0,1.0,5.0,23.0,4.0
2016,29019,5792,10468,295341,7270,12213,359448,176594,144472,3089,52752,172773,141014.0,4404.0,50813.0,176594,144472.0,3089.0,52752.0,0.0,1.0,5.0,23.0,4.0
2017,29019,4614,7960,219601,5176,8494,259801,178271,146807,4747,51340,174589,142939.0,4243.0,52005.0,178271,146807.0,4747.0,51340.0,0.0,1.0,5.0,23.0,4.0
2018,29019,4555,7740,242696,4832,8018,244768,180005,147029,4521,54356,176515,144697.0,4162.0,54043.0,180005,147029.0,4521.0,54356.0,0.0,1.0,5.0,23.0,4.0
2019,29019,4994,8784,276025,5332,9063,302334,180463,147747,4259,57013,177651,145550.0,4112.0,55328.0,180463,147747.0,4259.0,57013.0,0.0,1.0,5.0,23.0,4.0
2014,29021,1406,2578,46765,1613,3039,61187,89486,70599,3522,46764,89536,70824.0,3873.0,44971.0,89486,70599.0,3522.0,46764.0,0.0,0.0,3.0,22.0,4.0
2015,29021,1845,3459,72377,2124,3902,95769,89100,70864,2449,49302,89561,70878.0,3412.0,46315.0,89100,70864.0,2449.0,49302.0,0.0,0.0,3.0,22.0,4.0
2016,29021,2228,4474,101487,2736,5297,126740,88938,71159,1972,48550,89415,70967.0,2917.0,46680.0,88938,71159.0,1972.0,48550.0,0.0,0.0,3.0,22.0,4.0
2017,29021,1721,3164,68515,2191,4237,107181,89065,70910,2310,46052,89425,70988.0,2548.0,48652.0,89065,70910.0,2310.0,46052.0,0.0,0.0,3.0,22.0,4.0
2018,29021,1787,3277,79070,2030,3849,98471,88571,71345,2125,55020,89076,70848.0,2266.0,50457.0,88571,71345.0,2125.0,55020.0,0.0,0.0,3.0,22.0,4.0
2019,29021,1857,3590,83852,2211,4308,116548,87364,70506,1448,46922,88460,70761.0,2001.0,51916.0,87364,70506.0,1448.0,46922.0,0.0,0.0,3.0,22.0,4.0
2014,29031,1295,2311,48344,1308,2311,55146,78043,63525,2558,47438,77031,62017.0,2932.0,45849.0,78043,63525.0,2558.0,47438.0,0.0,0.0,4.0,12.0,4.0
2015,29031,1722,3267,79375,1822,3326,84293,78572,63237,984,49731,77606,62446.0,2550.0,46050.0,78572,63237.0,984.0,49731.0,0.0,0.0,4.0,12.0,4.0
2016,29031,2135,4242,103716,2531,4675,118948,78913,63250,2302,50223,78089,62902.0,2331.0,48458.0,78913,63250.0,2302.0,50223.0,0.0,0.0,4.0,12.0,4.0
2017,29031,1810,3366,79672,1896,3513,84348,78161,63641,1879,51140,78013,62972.0,2099.0,49554.0,78161,63641.0,1879.0,51140.0,0.0,0.0,4.0,12.0,4.0
2018,29031,1688,3104,78917,1829,3340,95036,78753,62959,1667,49844,78324,63224.0,2041.0,51730.0,78753,62959.0,1667.0,49844.0,0.0,0.0,4.0,12.0,4.0
2019,29031,1958,3694,103252,1860,3427,90631,78871,64371,1541,57908,78491,63422.0,1801.0,53732.0,78871,64371.0,1541.0,57908.0,0.0,0.0,4.0,12.0,4.0
2014,29037,2007,3823,104698,1969,3665,84753,100889,78828,3461,60849,100339,77442.0,3890.0,61046.0,100889,78828.0,3461.0,60849.0,0.0,0.0,11.0,9.0,2.0
2015,29037,3008,6168,159807,2675,5078,135835,101603,78923,1803,62561,100781,78142.0,3460.0,61584.0,101603,78923.0,1803.0,62561.0,0.0,0.0,11.0,9.0,2.0
2016,29037,4452,9223,337286,3785,7680,215722,102845,80659,1931,63420,101324,78833.0,2991.0,63613.0,102845,80659.0,1931.0,63420.0,0.0,0.0,11.0,9.0,2.0
2017,29037,3342,6549,195435,2886,5491,143237,103724,80836,2161,64595,101888,79397.0,2565.0,65352.0,103724,80836.0,2161.0,64595.0,0.0,0.0,11.0,9.0,2.0
2018,29037,3282,6474,201058,2955,5572,178442,104954,82934,2074,71114,102678,80167.0,2281.0,67659.0,104954,82934.0,2074.0,71114.0,0.0,0.0,11.0,9.0,2.0
2019,29037,3831,7766,256345,3107,6137,172341,105780,83662,1777,72819,103597,81315.0,2022.0,69433.0,105780,83662.0,1777.0,72819.0,0.0,0.0,11.0,9.0,2.0
2014,29043,2048,4122,88995,1907,3728,70869,82101,63381,1845,51692,79856,60819.0,2796.0,52693.0,82101,63381.0,1845.0,51692.0,0.0,0.0,4.0,10.0,3.0
2015,29043,3008,6251,150813,2746,5569,123480,83279,63484,2418,53730,80904,61746.0,2572.0,53270.0,83279,63484.0,2418.0,53730.0,0.0,0.0,4.0,10.0,3.0
2016,29043,4386,9442,228290,3675,7719,185683,84401,65131,2325,53172,82053,62924.0,2588.0,54392.0,84401,65131.0,2325.0,53172.0,0.0,0.0,4.0,10.0,3.0
2017,29043,3361,6915,194223,2819,5709,159229,85432,66593,867,59161,83028,63994.0,2199.0,55761.0,85432,66593.0,867.0,59161.0,0.0,0.0,4.0,10.0,3.0
2018,29043,3199,6630,179657,2773,5519,157353,86983,66749,1163,56717,84275,65172.0,1778.0,57019.0,86983,66749.0,1163.0,56717.0,0.0,0.0,4.0,10.0,3.0
2019,29043,3688,8235,219188,3049,6165,162376,88595,68303,779,62765,85658,66267.0,1457.0,60645.0,88595,68303.0,779.0,62765.0,0.0,0.0,4.0,10.0,3.0
2014,29047,5615,10196,227715,5246,9291,244340,233682,181769,6175,61384,227984,176547.0,8322.0,61184.0,233682,181769.0,6175.0,61384.0,0.0,0.0,6.0,38.0,2.0
2015,29047,8754,15842,433526,7334,13703,399811,235637,183726,5590,65090,230361,178854.0,7713.0,62099.0,235637,183726.0,5590.0,65090.0,0.0,0.0,6.0,38.0,2.0
2016,29047,11909,22159,656381,10158,19215,588319,239085,187338,5316,65430,233135,181305.0,6585.0,63702.0,239085,187338.0,5316.0,65430.0,0.0,0.0,6.0,38.0,2.0
2017,29047,9026,16479,476812,8048,14736,448438,242874,190748,5898,66938,236068,183996.0,5710.0,65675.0,242874,190748.0,5898.0,66938.0,0.0,0.0,6.0,38.0,2.0
2018,29047,8937,16180,471596,7885,14052,463127,246365,194578,5557,68269,239164,187200.0,5280.0,68367.0,246365,194578.0,5557.0,68269.0,0.0,0.0,6.0,38.0,2.0
2019,29047,9295,17251,512929,8712,16254,517377,249948,197275,4942,70253,242516,190381.0,5207.0,70510.0,249948,197275.0,4942.0,70253.0,0.0,0.0,6.0,38.0,2.0
2014,29051,1362,2398,48275,1494,2600,64072,76557,60621,2073,51210,76426,60704.0,1853.0,53228.0,76557,60621.0,2073.0,51210.0,0.0,0.0,3.0,12.0,4.0
2015,29051,1883,3502,79347,2077,3833,89058,76720,61328,2023,56855,76533,60833.0,1850.0,53088.0,76720,61328.0,2023.0,56855.0,0.0,0.0,3.0,12.0,4.0
2016,29051,2537,4756,113048,2704,5206,126504,76631,61168,1436,55303,76603,61035.0,1916.0,54130.0,76631,61168.0,1436.0,55303.0,0.0,0.0,3.0,12.0,4.0
2017,29051,1800,3324,76716,1982,3566,96532,76708,61369,1249,52609,76749,61112.0,1690.0,54216.0,76708,61369.0,1249.0,52609.0,0.0,0.0,3.0,12.0,4.0
2018,29051,1779,3275,80278,1944,3536,93637,76796,61444,1241,63568,76740,61224.0,1588.0,57587.0,76796,61444.0,1241.0,63568.0,0.0,0.0,3.0,12.0,4.0
2019,29051,1992,3822,89940,2049,3838,101446,76745,61725,765,61371,76723,61274.0,1394.0,60066.0,76745,61725.0,765.0,61371.0,0.0,0.0,3.0,12.0,4.0
2014,29071,1534,2881,57803,1651,3071,70026,102084,80293,2400,51682,101682,79891.0,4477.0,48661.0,102084,80293.0,2400.0,51682.0,0.0,9.0,8.0,0.0,2.0
2015,29071,2164,4177,110824,2049,3908,112588,102426,80996,2612,48694,101828,80153.0,3741.0,48480.0,102426,80996.0,2612.0,48694.0,0.0,9.0,8.0,0.0,2.0
2016,29071,3093,6078,164037,2765,5338,144316,102838,81850,1940,55359,102063,80673.0,3075.0,50895.0,102838,81850.0,1940.0,55359.0,0.0,9.0,8.0,0.0,2.0
2017,29071,2311,4263,121518,2163,4037,97128,103330,82806,2628,55290,102413,81325.0,2584.0,53849.0,103330,82806.0,2628.0,55290.0,0.0,9.0,8.0,0.0,2.0
2018,29071,2264,4184,117294,2118,3836,120894,103670,83035,2270,58209,102781,81828.0,2246.0,55312.0,103670,83035.0,2270.0,58209.0,0.0,9.0,8.0,0.0,2.0
2019,29071,2525,4723,150977,2215,4190,135217,103967,83219,2445,60953,103191,82328.0,2326.0,57214.0,103967,83219.0,2445.0,60953.0,0.0,9.0,8.0,0.0,2.0
2014,29077,5400,9595,201984,5681,10273,226669,285865,232190,9025,39611,280657,227897.0,11148.0,40512.0,285865,232190.0,9025.0,39611.0,0.0,0.0,6.0,56.0,3.0
2015,29077,7393,13645,324570,8373,15784,373295,288072,234004,6302,43675,283206,229866.0,9899.0,41227.0,288072,234004.0,6302.0,43675.0,0.0,0.0,6.0,56.0,3.0
2016,29077,9796,18554,439909,10662,20194,496030,288690,235396,6227,42062,285449,231650.0,8397.0,41908.0,288690,235396.0,6227.0,42062.0,0.0,0.0,6.0,56.0,3.0
2017,29077,7756,14282,370778,7757,14252,357441,289805,235107,5499,45117,286759,232676.0,7216.0,43175.0,289805,235107.0,5499.0,45117.0,0.0,0.0,6.0,56.0,3.0
2018,29077,7755,13979,359886,7497,13699,370963,291923,237232,5425,43771,288429,234490.0,6408.0,44808.0,291923,237232.0,5425.0,43771.0,0.0,0.0,6.0,56.0,3.0
2019,29077,8118,15228,395855,8570,16404,417708,293086,240058,4734,43752,289756,235714.0,5571.0,46086.0,293086,240058.0,4734.0,43752.0,0.0,0.0,6.0,56.0,3.0
2014,29095,13667,23870,608185,12913,23224,634833,683191,536274,23032,45874,678167,531180.0,30968.0,46917.0,683191,536274.0,23032.0,45874.0,0.0,3.0,28.0,168.0,1.0
2015,29095,18684,32529,904509,17586,31657,937393,687623,539975,17928,48212,680905,533825.0,26735.0,46869.0,687623,539975.0,17928.0,48212.0,0.0,3.0,28.0,168.0,1.0
2016,29095,24418,42717,1339191,24421,43805,1464155,691801,543627,20271,50815,683643,536537.0,23812.0,48104.0,691801,543627.0,20271.0,50815.0,0.0,3.0,28.0,168.0,1.0
2017,29095,19270,32856,975569,20018,35149,1093341,698895,549954,16341,52552,688554,541092.0,20320.0,50652.0,698895,549954.0,16341.0,52552.0,0.0,3.0,28.0,168.0,1.0
2018,29095,18066,30400,974272,18835,32739,1184147,700307,554008,15183,55929,692003,544741.0,18308.0,52805.0,700307,554008.0,15183.0,55929.0,0.0,3.0,28.0,168.0,1.0
2019,29095,19143,32615,1024142,20013,35650,1207586,703011,557191,12841,57936,696216,548796.0,16285.0,55134.0,703011,557191.0,12841.0,57936.0,0.0,3.0,28.0,168.0,1.0
2014,29097,2251,4333,82723,2162,4358,80379,117543,90521,3703,39886,116996,90000.0,4460.0,40914.0,117543,90521.0,3703.0,39886.0,0.0,2.0,4.0,16.0,4.0
2015,29097,2799,5598,107311,2830,5689,118295,118596,92325,2328,44314,117184,90443.0,3556.0,41811.0,118596,92325.0,2328.0,44314.0,0.0,2.0,4.0,16.0,4.0
2016,29097,3571,7171,153589,3697,7582,165373,119111,92472,3859,45786,117376,90802.0,3575.0,42648.0,119111,92472.0,3859.0,45786.0,0.0,2.0,4.0,16.0,4.0
2017,29097,2957,5826,118995,2995,5839,127152,120217,92863,3377,47981,118522,91819.0,3262.0,45328.0,120217,92863.0,3377.0,47981.0,0.0,2.0,4.0,16.0,4.0
2018,29097,2846,5508,120134,2792,5375,116770,120636,93580,3287,46617,119238,92526.0,3188.0,46929.0,120636,93580.0,3287.0,46617.0,0.0,2.0,4.0,16.0,4.0
2019,29097,3081,6128,138041,3146,6315,144253,121328,94662,3164,45010,119920,93165.0,3155.0,48357.0,121328,94662.0,3164.0,45010.0,0.0,2.0,4.0,16.0,4.0
2014,29099,3714,6813,155429,3537,6146,147008,222716,175087,7779,59327,220558,172702.0,10781.0,55563.0,222716,175087.0,7779.0,59327.0,0.0,0.0,13.0,29.0,2.0
2015,29099,5174,9726,244361,4982,9322,246518,224124,176866,7853,58704,221577,174003.0,9708.0,55348.0,224124,176866.0,7853.0,58704.0,0.0,0.0,13.0,29.0,2.0
2016,29099,7140,13660,357922,6751,13046,357560,224226,177185,6454,61559,222453,175104.0,8594.0,58232.0,224226,177185.0,6454.0,61559.0,0.0,0.0,13.0,29.0,2.0
2017,29099,5474,9957,272203,5038,9181,266756,223810,177765,5752,62228,222639,175640.0,7564.0,60765.0,223810,177765.0,5752.0,62228.0,0.0,0.0,13.0,29.0,2.0
2018,29099,5128,9397,256781,4761,8616,257431,224347,179131,5155,65246,223302,176587.0,6624.0,63030.0,224347,179131.0,5155.0,65246.0,0.0,0.0,13.0,29.0,2.0
2019,29099,5835,10928,306383,5034,9474,277664,225081,179267,6043,69009,223951,177532.0,6253.0,65454.0,225081,179267.0,6043.0,69009.0,0.0,0.0,13.0,29.0,2.0
2014,29165,3073,5543,161676,3022,5404,154951,94788,74937,2661,69787,92149,72467.0,3105.0,68638.0,94788,74937.0,2661.0,69787.0,0.0,0.0,5.0,15.0,2.0
2015,29165,4908,9344,310292,4404,7861,266804,96096,74950,2347,70837,93394,73533.0,2908.0,68254.0,96096,74950.0,2347.0,70837.0,0.0,0.0,5.0,15.0,2.0
2016,29165,6782,13065,441091,6072,11212,383158,98309,78168,2018,77581,94970,74804.0,2427.0,70879.0,98309,78168.0,2018.0,77581.0,0.0,0.0,5.0,15.0,2.0
2017,29165,5074,9304,311472,4675,8467,284024,101187,80050,1421,74646,96899,76471.0,2179.0,74199.0,101187,80050.0,1421.0,74646.0,0.0,0.0,5.0,15.0,2.0
2018,29165,5069,9100,319979,4608,8081,291082,102985,81079,2171,80468,98824,77929.0,2028.0,76912.0,102985,81079.0,2171.0,80468.0,0.0,0.0,5.0,15.0,2.0
2019,29165,5338,9992,355741,4838,8942,326949,104418,82626,2840,81712,100682,79391.0,2115.0,80393.0,104418,82626.0,2840.0,81712.0,0.0,0.0,5.0,15.0,2.0
2014,29183,6815,12228,395100,6162,10776,330151,379493,297716,9766,73989,369781,287616.0,12767.0,72100.0,379493,297716.0,9766.0,73989.0,0.0,0.0,5.0,74.0,2.0
2015,29183,10116,19254,611468,8661,15847,560155,385590,303316,7471,73116,374805,292363.0,10639.0,72415.0,385590,303316.0,7471.0,73116.0,0.0,0.0,5.0,74.0,2.0
2016,29183,14295,27594,902055,12153,23163,832505,390918,308476,5621,80644,379856,297798.0,8835.0,75603.0,390918,308476.0,5621.0,80644.0,0.0,0.0,5.0,74.0,2.0
2017,29183,10378,19207,659764,9825,17784,641975,395504,313326,5685,81594,385115,303055.0,7828.0,78380.0,395504,313326.0,5685.0,81594.0,0.0,0.0,5.0,74.0,2.0
2018,29183,10487,19063,713937,9093,16194,601189,399182,316553,7256,81663,389985,307734.0,7188.0,81411.0,399182,316553.0,7256.0,81663.0,0.0,0.0,5.0,74.0,2.0
2019,29183,11304,20923,807229,9817,17724,693875,402022,319145,4819,89146,394290,312092.0,6303.0,84978.0,402022,319145.0,4819.0,89146.0,0.0,0.0,5.0,74.0,2.0
2014,29187,1033,2019,30979,942,1776,29630,65960,53084,2524,41713,65813,53240.0,2643.0,37476.0,65960,53084.0,2524.0,41713.0,0.0,2.0,9.0,0.0,5.0
2015,29187,1332,2608,49206,1252,2389,45465,66520,54158,2374,42863,66010,53297.0,2307.0,39741.0,66520,54158.0,2374.0,42863.0,0.0,2.0,9.0,0.0,5.0
2016,29187,1726,3464,69177,1631,3274,63932,66627,54944,998,45431,66230,53512.0,2045.0,41461.0,66627,54944.0,998.0,45431.0,0.0,2.0,9.0,0.0,5.0
2017,29187,1427,2771,54702,1274,2423,46079,66705,54575,1558,39288,66248,53712.0,1818.0,42873.0,66705,54575.0,1558.0,39288.0,0.0,2.0,9.0,0.0,5.0
2018,29187,1372,2653,53588,1202,2298,45501,66692,54740,1208,46796,66342,54059.0,1630.0,45774.0,66692,54740.0,1208.0,46796.0,0.0,2.0,9.0,0.0,5.0
2019,29187,1537,3025,62569,1350,2627,52190,67215,55203,2082,42390,66643,54530.0,1440.0,46466.0,67215,55203.0,2082.0,42390.0,0.0,2.0,9.0,0.0,5.0
2014,29189,18101,32671,967740,20376,35758,1124502,1001876,805303,34355,59993,1000423,800687.0,43486.0,59520.0,1001876,805303.0,34355.0,59993.0,0.0,0.0,3.0,196.0,2.0
2015,29189,23909,44485,1512492,27251,49320,1779066,1003362,807761,27856,61516,1001327,802779.0,39371.0,59755.0,1003362,807761.0,27856.0,61516.0,0.0,0.0,3.0,196.0,2.0
2016,29189,31126,57989,1953782,34725,63969,2395863,998581,804139,28007,62572,1000560,803529.0,35514.0,61103.0,998581,804139.0,28007.0,62572.0,0.0,0.0,3.0,196.0,2.0
2017,29189,25165,45724,1582118,26482,47436,1840109,996726,803336,26118,64784,999539,803973.0,31165.0,62931.0,996726,803336.0,26118.0,64784.0,0.0,0.0,3.0,196.0,2.0
2018,29189,23222,41955,1512204,24788,43664,1829097,996945,802833,18976,66778,998684,803924.0,27141.0,65300.0,996945,802833.0,18976.0,66778.0,0.0,0.0,3.0,196.0,2.0
2019,29189,24505,44375,1659213,26464,47726,2206011,994205,801868,18799,70022,996919,802898.0,24439.0,67420.0,994205,801868.0,18799.0,70022.0,0.0,0.0,3.0,196.0,2.0
2014,30013,1633,2987,62120,1984,3680,84958,82344,65666,1525,42170,81953,65443.0,2139.0,45091.0,82344,65666.0,1525.0,42170.0,0.0,0.0,4.0,18.0,4.0
2015,30013,2086,4091,94005,2794,5495,129374,82278,65471,1539,45606,82090,65504.0,2005.0,45205.0,82278,65471.0,1539.0,45606.0,0.0,0.0,4.0,18.0,4.0
2016,30013,2856,5679,134757,3435,6999,168825,81755,65036,2307,45138,82049,65435.0,1940.0,45469.0,81755,65036.0,2307.0,45138.0,0.0,0.0,4.0,18.0,4.0
2017,30013,2207,4187,97744,2406,4757,112362,81654,65260,1570,47713,81816,65244.0,1772.0,46827.0,81654,65260.0,1570.0,47713.0,0.0,0.0,4.0,18.0,4.0
2018,30013,2233,4339,108424,2403,4676,116481,81643,65079,993,49948,81746,64998.0,1570.0,48160.0,81643,65079.0,993.0,49948.0,0.0,0.0,4.0,18.0,4.0
2019,30013,2390,4798,120756,2602,5147,127567,81366,65381,948,51227,81625,64975.0,1479.0,49913.0,81366,65381.0,948.0,51227.0,0.0,0.0,4.0,18.0,4.0
2014,30029,1880,3278,108757,1643,2782,79766,94924,76333,2223,47362,92373,73641.0,3874.0,46858.0,94924,76333.0,2223.0,47362.0,100.0,13.0,6.0,0.0,5.0
2015,30029,2697,4968,190532,1999,3398,91610,96165,76729,1463,46899,93333,74553.0,3294.0,47851.0,96165,76729.0,1463.0,46899.0,100.0,13.0,6.0,0.0,5.0
2016,30029,3969,7548,280965,2654,4795,125110,98082,78237,2714,50142,94696,75744.0,3099.0,48407.0,98082,78237.0,2714.0,50142.0,100.0,13.0,6.0,0.0,5.0
2017,30029,3025,5473,194175,2324,4080,101775,100000,81005,1283,59735,96147,76947.0,1941.0,51410.0,100000,81005.0,1283.0,59735.0,100.0,13.0,6.0,0.0,5.0
2018,30029,3232,5708,267210,2334,4072,112470,102106,82687,1383,53193,98082,78765.0,1833.0,52966.0,102106,82687.0,1383.0,53193.0,100.0,13.0,6.0,0.0,5.0
2019,30029,3715,7146,367221,2391,4231,129618,103806,84462,1962,62588,99899,80383.0,1735.0,56182.0,103806,84462.0,1962.0,62588.0,100.0,13.0,6.0,0.0,5.0
2014,30031,3923,6355,219238,2346,3572,96131,97308,79021,2899,50238,93108,75742.0,3437.0,54298.0,97308,79021.0,2899.0,50238.0,100.0,9.0,13.0,0.0,5.0
2015,30031,4961,8393,286603,3626,5836,151395,100739,82747,3323,57535,95323,77670.0,3497.0,55553.0,100739,82747.0,3323.0,57535.0,100.0,9.0,13.0,0.0,5.0
2016,30031,6433,11091,420972,4945,8002,233991,104502,85471,1736,61211,97958,79843.0,3043.0,57021.0,104502,85471.0,1736.0,61211.0,100.0,9.0,13.0,0.0,5.0
2017,30031,4874,8023,308232,4842,7850,247903,107810,88579,1444,60901,100733,82265.0,2531.0,59397.0,107810,88579.0,1444.0,60901.0,100.0,9.0,13.0,0.0,5.0
2018,30031,4293,6801,369281,3954,6047,219498,111876,91778,744,68266,104729,85611.0,2015.0,61499.0,111876,91778.0,744.0,68266.0,100.0,9.0,13.0,0.0,5.0
2019,30031,4710,7760,607405,4437,6947,237570,114434,95278,2496,75418,108063,88657.0,1817.0,66397.0,114434,95278.0,2496.0,75418.0,100.0,9.0,13.0,0.0,5.0
2014,30049,1307,2242,58782,1272,2154,61113,65856,53144,1526,53435,64772,51988.0,1973.0,55594.0,65856,53144.0,1526.0,53435.0,70.0,4.0,10.0,0.0,5.0
2015,30049,1999,3561,103839,1760,3039,86466,66418,53596,943,58796,65357,52496.0,1705.0,56197.0,66418,53596.0,943.0,58796.0,70.0,4.0,10.0,0.0,5.0
2016,30049,2763,5137,161532,2286,4103,113906,67282,54015,1516,63475,65989,53067.0,1449.0,59170.0,67282,54015.0,1516.0,63475.0,70.0,4.0,10.0,0.0,5.0
2017,30049,2071,3686,112320,1802,3169,97551,67773,55013,703,60404,66290,53513.0,1125.0,60789.0,67773,55013.0,703.0,60404.0,70.0,4.0,10.0,0.0,5.0
2018,30049,2017,3577,118076,1797,2983,96006,68700,55167,1291,65241,67077,54059.0,1108.0,62130.0,68700,55167.0,1291.0,65241.0,70.0,4.0,10.0,0.0,5.0
2019,30049,2356,4279,137564,1811,3376,106167,69432,57002,1851,67616,67805,54690.0,1116.0,65791.0,69432,57002.0,1851.0,67616.0,70.0,4.0,10.0,0.0,5.0
2014,30063,2511,3865,100190,2491,3959,98696,112684,93312,3381,44289,111011,91633.0,5837.0,47029.0,112684,93312.0,3381.0,44289.0,6.25,1.0,3.0,16.0,4.0
2015,30063,3941,6443,203039,3510,5712,140707,114181,93433,2851,42815,111966,92198.0,5277.0,46164.0,114181,93433.0,2851.0,42815.0,6.25,1.0,3.0,16.0,4.0
2016,30063,4980,8232,254045,4794,7961,198743,116130,96929,3409,46550,113101,93264.0,4544.0,46371.0,116130,96929.0,3409.0,46550.0,6.25,1.0,3.0,16.0,4.0
2017,30063,3871,6300,198535,3743,6035,164579,117441,97619,2399,54311,114231,94465.0,3946.0,49412.0,117441,97619.0,2399.0,54311.0,6.25,1.0,3.0,16.0,4.0
2018,30063,3763,6083,209975,3563,5629,164453,118791,98913,2005,56598,115983,96149.0,2879.0,51270.0,118791,98913.0,2005.0,56598.0,6.25,1.0,3.0,16.0,4.0
2019,30063,4109,6875,256550,3791,6163,183035,119600,99758,3450,57347,117309,97367.0,3001.0,54062.0,119600,99758.0,3450.0,57347.0,6.25,1.0,3.0,16.0,4.0
2014,30111,2718,4701,125153,2797,4952,136262,155634,122162,2548,51508,151965,119757.0,3706.0,51743.0,155634,122162.0,2548.0,51508.0,6.25,0.0,5.0,27.0,4.0
2015,30111,3750,7055,200951,3782,6935,196448,157048,124069,2609,58026,153692,121238.0,3371.0,52802.0,157048,124069.0,2609.0,58026.0,6.25,0.0,5.0,27.0,4.0
2016,30111,4700,8829,247128,4880,9143,265470,158437,124861,2860,57945,155344,122542.0,3087.0,55032.0,158437,124861.0,2860.0,57945.0,6.25,0.0,5.0,27.0,4.0
2017,30111,3662,6804,192899,3464,6415,187045,158980,125074,3000,58156,156332,123106.0,2949.0,57955.0,158980,125074.0,3000.0,58156.0,6.25,0.0,5.0,27.0,4.0
2018,30111,3665,6646,200942,3343,5926,192905,160137,126633,2779,60079,157816,124423.0,2867.0,59117.0,160137,126633.0,2779.0,60079.0,6.25,0.0,5.0,27.0,4.0
2019,30111,4070,7596,250720,3459,6456,199039,161300,128410,2829,61186,159008,125538.0,2749.0,61264.0,161300,128410.0,2829.0,61186.0,6.25,0.0,5.0,27.0,4.0
2014,31055,10330,18566,496366,10169,18349,572482,543244,417282,16123,52505,531057,407485.0,18917.0,53444.0,543244,417282.0,16123.0,52505.0,0.0,0.0,1.0,155.0,3.0
